"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","04.03.2021 02:30 - 04.03.2021 02:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 02:45 - 04.03.2021 03:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 03:00 - 04.03.2021 03:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 03:15 - 04.03.2021 03:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 03:30 - 04.03.2021 03:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 03:45 - 04.03.2021 04:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 04:00 - 04.03.2021 04:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 04:15 - 04.03.2021 04:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 04:30 - 04.03.2021 04:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 04:45 - 04.03.2021 05:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 05:00 - 04.03.2021 05:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 05:15 - 04.03.2021 05:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 05:30 - 04.03.2021 05:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 05:45 - 04.03.2021 06:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 06:00 - 04.03.2021 06:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 06:15 - 04.03.2021 06:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 06:30 - 04.03.2021 06:45 (CET/CEST)","7"
"Germany (DE)","04.03.2021 06:45 - 04.03.2021 07:00 (CET/CEST)","62"
"Germany (DE)","04.03.2021 07:00 - 04.03.2021 07:15 (CET/CEST)","149"
"Germany (DE)","04.03.2021 07:15 - 04.03.2021 07:30 (CET/CEST)","328"
"Germany (DE)","04.03.2021 07:30 - 04.03.2021 07:45 (CET/CEST)","667"
"Germany (DE)","04.03.2021 07:45 - 04.03.2021 08:00 (CET/CEST)","1159"
"Germany (DE)","04.03.2021 08:00 - 04.03.2021 08:15 (CET/CEST)","1779"
"Germany (DE)","04.03.2021 08:15 - 04.03.2021 08:30 (CET/CEST)","2604"
"Germany (DE)","04.03.2021 08:30 - 04.03.2021 08:45 (CET/CEST)","3494"
"Germany (DE)","04.03.2021 08:45 - 04.03.2021 09:00 (CET/CEST)","4439"
"Germany (DE)","04.03.2021 09:00 - 04.03.2021 09:15 (CET/CEST)","5462"
"Germany (DE)","04.03.2021 09:15 - 04.03.2021 09:30 (CET/CEST)","6442"
"Germany (DE)","04.03.2021 09:30 - 04.03.2021 09:45 (CET/CEST)","7328"
"Germany (DE)","04.03.2021 09:45 - 04.03.2021 10:00 (CET/CEST)","8195"
"Germany (DE)","04.03.2021 10:00 - 04.03.2021 10:15 (CET/CEST)","9150"
"Germany (DE)","04.03.2021 10:15 - 04.03.2021 10:30 (CET/CEST)","10002"
"Germany (DE)","04.03.2021 10:30 - 04.03.2021 10:45 (CET/CEST)","10390"
"Germany (DE)","04.03.2021 10:45 - 04.03.2021 11:00 (CET/CEST)","10834"
"Germany (DE)","04.03.2021 11:00 - 04.03.2021 11:15 (CET/CEST)","11234"
"Germany (DE)","04.03.2021 11:15 - 04.03.2021 11:30 (CET/CEST)","11589"
"Germany (DE)","04.03.2021 11:30 - 04.03.2021 11:45 (CET/CEST)","11871"
"Germany (DE)","04.03.2021 11:45 - 04.03.2021 12:00 (CET/CEST)","12169"
"Germany (DE)","04.03.2021 12:00 - 04.03.2021 12:15 (CET/CEST)","12203"
"Germany (DE)","04.03.2021 12:15 - 04.03.2021 12:30 (CET/CEST)","12131"
"Germany (DE)","04.03.2021 12:30 - 04.03.2021 12:45 (CET/CEST)","11953"
"Germany (DE)","04.03.2021 12:45 - 04.03.2021 13:00 (CET/CEST)","11765"
"Germany (DE)","04.03.2021 13:00 - 04.03.2021 13:15 (CET/CEST)","11467"
"Germany (DE)","04.03.2021 13:15 - 04.03.2021 13:30 (CET/CEST)","11258"
"Germany (DE)","04.03.2021 13:30 - 04.03.2021 13:45 (CET/CEST)","10802"
"Germany (DE)","04.03.2021 13:45 - 04.03.2021 14:00 (CET/CEST)","10280"
"Germany (DE)","04.03.2021 14:00 - 04.03.2021 14:15 (CET/CEST)","9779"
"Germany (DE)","04.03.2021 14:15 - 04.03.2021 14:30 (CET/CEST)","9008"
"Germany (DE)","04.03.2021 14:30 - 04.03.2021 14:45 (CET/CEST)","8318"
"Germany (DE)","04.03.2021 14:45 - 04.03.2021 15:00 (CET/CEST)","7595"
"Germany (DE)","04.03.2021 15:00 - 04.03.2021 15:15 (CET/CEST)","7013"
"Germany (DE)","04.03.2021 15:15 - 04.03.2021 15:30 (CET/CEST)","6262"
"Germany (DE)","04.03.2021 15:30 - 04.03.2021 15:45 (CET/CEST)","5420"
"Germany (DE)","04.03.2021 15:45 - 04.03.2021 16:00 (CET/CEST)","4665"
"Germany (DE)","04.03.2021 16:00 - 04.03.2021 16:15 (CET/CEST)","3860"
"Germany (DE)","04.03.2021 16:15 - 04.03.2021 16:30 (CET/CEST)","3086"
"Germany (DE)","04.03.2021 16:30 - 04.03.2021 16:45 (CET/CEST)","2374"
"Germany (DE)","04.03.2021 16:45 - 04.03.2021 17:00 (CET/CEST)","1741"
"Germany (DE)","04.03.2021 17:00 - 04.03.2021 17:15 (CET/CEST)","1147"
"Germany (DE)","04.03.2021 17:15 - 04.03.2021 17:30 (CET/CEST)","655"
"Germany (DE)","04.03.2021 17:30 - 04.03.2021 17:45 (CET/CEST)","287"
"Germany (DE)","04.03.2021 17:45 - 04.03.2021 18:00 (CET/CEST)","83"
"Germany (DE)","04.03.2021 18:00 - 04.03.2021 18:15 (CET/CEST)","11"
"Germany (DE)","04.03.2021 18:15 - 04.03.2021 18:30 (CET/CEST)","1"
"Germany (DE)","04.03.2021 18:30 - 04.03.2021 18:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 18:45 - 04.03.2021 19:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 19:00 - 04.03.2021 19:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 19:15 - 04.03.2021 19:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 19:30 - 04.03.2021 19:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 19:45 - 04.03.2021 20:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 20:00 - 04.03.2021 20:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 20:15 - 04.03.2021 20:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 20:30 - 04.03.2021 20:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 20:45 - 04.03.2021 21:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 21:00 - 04.03.2021 21:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 21:15 - 04.03.2021 21:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 21:30 - 04.03.2021 21:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 21:45 - 04.03.2021 22:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 22:00 - 04.03.2021 22:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 22:15 - 04.03.2021 22:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 22:30 - 04.03.2021 22:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 22:45 - 04.03.2021 23:00 (CET/CEST)","0"
"Germany (DE)","04.03.2021 23:00 - 04.03.2021 23:15 (CET/CEST)","0"
"Germany (DE)","04.03.2021 23:15 - 04.03.2021 23:30 (CET/CEST)","0"
"Germany (DE)","04.03.2021 23:30 - 04.03.2021 23:45 (CET/CEST)","0"
"Germany (DE)","04.03.2021 23:45 - 05.03.2021 00:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 00:00 - 05.03.2021 00:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 00:15 - 05.03.2021 00:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 00:30 - 05.03.2021 00:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 00:45 - 05.03.2021 01:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 01:00 - 05.03.2021 01:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 01:15 - 05.03.2021 01:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 01:30 - 05.03.2021 01:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 01:45 - 05.03.2021 02:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 02:00 - 05.03.2021 02:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 02:15 - 05.03.2021 02:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 02:30 - 05.03.2021 02:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 02:45 - 05.03.2021 03:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 03:00 - 05.03.2021 03:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 03:15 - 05.03.2021 03:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 03:30 - 05.03.2021 03:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 03:45 - 05.03.2021 04:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 04:00 - 05.03.2021 04:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 04:15 - 05.03.2021 04:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 04:30 - 05.03.2021 04:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 04:45 - 05.03.2021 05:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 05:00 - 05.03.2021 05:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 05:15 - 05.03.2021 05:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 05:30 - 05.03.2021 05:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 05:45 - 05.03.2021 06:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 06:00 - 05.03.2021 06:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 06:15 - 05.03.2021 06:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 06:30 - 05.03.2021 06:45 (CET/CEST)","10"
"Germany (DE)","05.03.2021 06:45 - 05.03.2021 07:00 (CET/CEST)","94"
"Germany (DE)","05.03.2021 07:00 - 05.03.2021 07:15 (CET/CEST)","268"
"Germany (DE)","05.03.2021 07:15 - 05.03.2021 07:30 (CET/CEST)","597"
"Germany (DE)","05.03.2021 07:30 - 05.03.2021 07:45 (CET/CEST)","1226"
"Germany (DE)","05.03.2021 07:45 - 05.03.2021 08:00 (CET/CEST)","2044"
"Germany (DE)","05.03.2021 08:00 - 05.03.2021 08:15 (CET/CEST)","3055"
"Germany (DE)","05.03.2021 08:15 - 05.03.2021 08:30 (CET/CEST)","4326"
"Germany (DE)","05.03.2021 08:30 - 05.03.2021 08:45 (CET/CEST)","5653"
"Germany (DE)","05.03.2021 08:45 - 05.03.2021 09:00 (CET/CEST)","7017"
"Germany (DE)","05.03.2021 09:00 - 05.03.2021 09:15 (CET/CEST)","8319"
"Germany (DE)","05.03.2021 09:15 - 05.03.2021 09:30 (CET/CEST)","9724"
"Germany (DE)","05.03.2021 09:30 - 05.03.2021 09:45 (CET/CEST)","11077"
"Germany (DE)","05.03.2021 09:45 - 05.03.2021 10:00 (CET/CEST)","12267"
"Germany (DE)","05.03.2021 10:00 - 05.03.2021 10:15 (CET/CEST)","13344"
"Germany (DE)","05.03.2021 10:15 - 05.03.2021 10:30 (CET/CEST)","14457"
"Germany (DE)","05.03.2021 10:30 - 05.03.2021 10:45 (CET/CEST)","15376"
"Germany (DE)","05.03.2021 10:45 - 05.03.2021 11:00 (CET/CEST)","16227"
"Germany (DE)","05.03.2021 11:00 - 05.03.2021 11:15 (CET/CEST)","16887"
"Germany (DE)","05.03.2021 11:15 - 05.03.2021 11:30 (CET/CEST)","17389"
"Germany (DE)","05.03.2021 11:30 - 05.03.2021 11:45 (CET/CEST)","17583"
"Germany (DE)","05.03.2021 11:45 - 05.03.2021 12:00 (CET/CEST)","17665"
"Germany (DE)","05.03.2021 12:00 - 05.03.2021 12:15 (CET/CEST)","17648"
"Germany (DE)","05.03.2021 12:15 - 05.03.2021 12:30 (CET/CEST)","17548"
"Germany (DE)","05.03.2021 12:30 - 05.03.2021 12:45 (CET/CEST)","17376"
"Germany (DE)","05.03.2021 12:45 - 05.03.2021 13:00 (CET/CEST)","16968"
"Germany (DE)","05.03.2021 13:00 - 05.03.2021 13:15 (CET/CEST)","16865"
"Germany (DE)","05.03.2021 13:15 - 05.03.2021 13:30 (CET/CEST)","16558"
"Germany (DE)","05.03.2021 13:30 - 05.03.2021 13:45 (CET/CEST)","16285"
"Germany (DE)","05.03.2021 13:45 - 05.03.2021 14:00 (CET/CEST)","15716"
"Germany (DE)","05.03.2021 14:00 - 05.03.2021 14:15 (CET/CEST)","15143"
"Germany (DE)","05.03.2021 14:15 - 05.03.2021 14:30 (CET/CEST)","14301"
"Germany (DE)","05.03.2021 14:30 - 05.03.2021 14:45 (CET/CEST)","13601"
"Germany (DE)","05.03.2021 14:45 - 05.03.2021 15:00 (CET/CEST)","12844"
"Germany (DE)","05.03.2021 15:00 - 05.03.2021 15:15 (CET/CEST)","12262"
"Germany (DE)","05.03.2021 15:15 - 05.03.2021 15:30 (CET/CEST)","11229"
"Germany (DE)","05.03.2021 15:30 - 05.03.2021 15:45 (CET/CEST)","10211"
"Germany (DE)","05.03.2021 15:45 - 05.03.2021 16:00 (CET/CEST)","9085"
"Germany (DE)","05.03.2021 16:00 - 05.03.2021 16:15 (CET/CEST)","7977"
"Germany (DE)","05.03.2021 16:15 - 05.03.2021 16:30 (CET/CEST)","6850"
"Germany (DE)","05.03.2021 16:30 - 05.03.2021 16:45 (CET/CEST)","5539"
"Germany (DE)","05.03.2021 16:45 - 05.03.2021 17:00 (CET/CEST)","4248"
"Germany (DE)","05.03.2021 17:00 - 05.03.2021 17:15 (CET/CEST)","3000"
"Germany (DE)","05.03.2021 17:15 - 05.03.2021 17:30 (CET/CEST)","1838"
"Germany (DE)","05.03.2021 17:30 - 05.03.2021 17:45 (CET/CEST)","876"
"Germany (DE)","05.03.2021 17:45 - 05.03.2021 18:00 (CET/CEST)","300"
"Germany (DE)","05.03.2021 18:00 - 05.03.2021 18:15 (CET/CEST)","57"
"Germany (DE)","05.03.2021 18:15 - 05.03.2021 18:30 (CET/CEST)","2"
"Germany (DE)","05.03.2021 18:30 - 05.03.2021 18:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 18:45 - 05.03.2021 19:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 19:00 - 05.03.2021 19:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 19:15 - 05.03.2021 19:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 19:30 - 05.03.2021 19:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 19:45 - 05.03.2021 20:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 20:00 - 05.03.2021 20:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 20:15 - 05.03.2021 20:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 20:30 - 05.03.2021 20:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 20:45 - 05.03.2021 21:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 21:00 - 05.03.2021 21:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 21:15 - 05.03.2021 21:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 21:30 - 05.03.2021 21:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 21:45 - 05.03.2021 22:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 22:00 - 05.03.2021 22:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 22:15 - 05.03.2021 22:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 22:30 - 05.03.2021 22:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 22:45 - 05.03.2021 23:00 (CET/CEST)","0"
"Germany (DE)","05.03.2021 23:00 - 05.03.2021 23:15 (CET/CEST)","0"
"Germany (DE)","05.03.2021 23:15 - 05.03.2021 23:30 (CET/CEST)","0"
"Germany (DE)","05.03.2021 23:30 - 05.03.2021 23:45 (CET/CEST)","0"
"Germany (DE)","05.03.2021 23:45 - 06.03.2021 00:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 00:00 - 06.03.2021 00:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 00:15 - 06.03.2021 00:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 00:30 - 06.03.2021 00:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 00:45 - 06.03.2021 01:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 01:00 - 06.03.2021 01:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 01:15 - 06.03.2021 01:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 01:30 - 06.03.2021 01:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 01:45 - 06.03.2021 02:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 02:00 - 06.03.2021 02:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 02:15 - 06.03.2021 02:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 02:30 - 06.03.2021 02:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 02:45 - 06.03.2021 03:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 03:00 - 06.03.2021 03:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 03:15 - 06.03.2021 03:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 03:30 - 06.03.2021 03:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 03:45 - 06.03.2021 04:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 04:00 - 06.03.2021 04:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 04:15 - 06.03.2021 04:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 04:30 - 06.03.2021 04:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 04:45 - 06.03.2021 05:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 05:00 - 06.03.2021 05:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 05:15 - 06.03.2021 05:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 05:30 - 06.03.2021 05:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 05:45 - 06.03.2021 06:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 06:00 - 06.03.2021 06:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 06:15 - 06.03.2021 06:30 (CET/CEST)","1"
"Germany (DE)","06.03.2021 06:30 - 06.03.2021 06:45 (CET/CEST)","13"
"Germany (DE)","06.03.2021 06:45 - 06.03.2021 07:00 (CET/CEST)","100"
"Germany (DE)","06.03.2021 07:00 - 06.03.2021 07:15 (CET/CEST)","533"
"Germany (DE)","06.03.2021 07:15 - 06.03.2021 07:30 (CET/CEST)","1504"
"Germany (DE)","06.03.2021 07:30 - 06.03.2021 07:45 (CET/CEST)","2860"
"Germany (DE)","06.03.2021 07:45 - 06.03.2021 08:00 (CET/CEST)","4471"
"Germany (DE)","06.03.2021 08:00 - 06.03.2021 08:15 (CET/CEST)","6311"
"Germany (DE)","06.03.2021 08:15 - 06.03.2021 08:30 (CET/CEST)","8308"
"Germany (DE)","06.03.2021 08:30 - 06.03.2021 08:45 (CET/CEST)","10462"
"Germany (DE)","06.03.2021 08:45 - 06.03.2021 09:00 (CET/CEST)","12469"
"Germany (DE)","06.03.2021 09:00 - 06.03.2021 09:15 (CET/CEST)","14365"
"Germany (DE)","06.03.2021 09:15 - 06.03.2021 09:30 (CET/CEST)","16175"
"Germany (DE)","06.03.2021 09:30 - 06.03.2021 09:45 (CET/CEST)","17914"
"Germany (DE)","06.03.2021 09:45 - 06.03.2021 10:00 (CET/CEST)","19394"
"Germany (DE)","06.03.2021 10:00 - 06.03.2021 10:15 (CET/CEST)","20833"
"Germany (DE)","06.03.2021 10:15 - 06.03.2021 10:30 (CET/CEST)","22009"
"Germany (DE)","06.03.2021 10:30 - 06.03.2021 10:45 (CET/CEST)","23051"
"Germany (DE)","06.03.2021 10:45 - 06.03.2021 11:00 (CET/CEST)","23867"
"Germany (DE)","06.03.2021 11:00 - 06.03.2021 11:15 (CET/CEST)","24483"
"Germany (DE)","06.03.2021 11:15 - 06.03.2021 11:30 (CET/CEST)","25016"
"Germany (DE)","06.03.2021 11:30 - 06.03.2021 11:45 (CET/CEST)","25445"
"Germany (DE)","06.03.2021 11:45 - 06.03.2021 12:00 (CET/CEST)","25572"
"Germany (DE)","06.03.2021 12:00 - 06.03.2021 12:15 (CET/CEST)","25810"
"Germany (DE)","06.03.2021 12:15 - 06.03.2021 12:30 (CET/CEST)","25739"
"Germany (DE)","06.03.2021 12:30 - 06.03.2021 12:45 (CET/CEST)","25533"
"Germany (DE)","06.03.2021 12:45 - 06.03.2021 13:00 (CET/CEST)","25131"
"Germany (DE)","06.03.2021 13:00 - 06.03.2021 13:15 (CET/CEST)","24728"
"Germany (DE)","06.03.2021 13:15 - 06.03.2021 13:30 (CET/CEST)","24090"
"Germany (DE)","06.03.2021 13:30 - 06.03.2021 13:45 (CET/CEST)","23413"
"Germany (DE)","06.03.2021 13:45 - 06.03.2021 14:00 (CET/CEST)","22613"
"Germany (DE)","06.03.2021 14:00 - 06.03.2021 14:15 (CET/CEST)","21638"
"Germany (DE)","06.03.2021 14:15 - 06.03.2021 14:30 (CET/CEST)","20605"
"Germany (DE)","06.03.2021 14:30 - 06.03.2021 14:45 (CET/CEST)","19429"
"Germany (DE)","06.03.2021 14:45 - 06.03.2021 15:00 (CET/CEST)","18095"
"Germany (DE)","06.03.2021 15:00 - 06.03.2021 15:15 (CET/CEST)","16647"
"Germany (DE)","06.03.2021 15:15 - 06.03.2021 15:30 (CET/CEST)","15139"
"Germany (DE)","06.03.2021 15:30 - 06.03.2021 15:45 (CET/CEST)","13631"
"Germany (DE)","06.03.2021 15:45 - 06.03.2021 16:00 (CET/CEST)","12022"
"Germany (DE)","06.03.2021 16:00 - 06.03.2021 16:15 (CET/CEST)","10365"
"Germany (DE)","06.03.2021 16:15 - 06.03.2021 16:30 (CET/CEST)","8620"
"Germany (DE)","06.03.2021 16:30 - 06.03.2021 16:45 (CET/CEST)","6890"
"Germany (DE)","06.03.2021 16:45 - 06.03.2021 17:00 (CET/CEST)","5202"
"Germany (DE)","06.03.2021 17:00 - 06.03.2021 17:15 (CET/CEST)","3649"
"Germany (DE)","06.03.2021 17:15 - 06.03.2021 17:30 (CET/CEST)","2264"
"Germany (DE)","06.03.2021 17:30 - 06.03.2021 17:45 (CET/CEST)","1157"
"Germany (DE)","06.03.2021 17:45 - 06.03.2021 18:00 (CET/CEST)","428"
"Germany (DE)","06.03.2021 18:00 - 06.03.2021 18:15 (CET/CEST)","94"
"Germany (DE)","06.03.2021 18:15 - 06.03.2021 18:30 (CET/CEST)","4"
"Germany (DE)","06.03.2021 18:30 - 06.03.2021 18:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 18:45 - 06.03.2021 19:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 19:00 - 06.03.2021 19:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 19:15 - 06.03.2021 19:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 19:30 - 06.03.2021 19:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 19:45 - 06.03.2021 20:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 20:00 - 06.03.2021 20:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 20:15 - 06.03.2021 20:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 20:30 - 06.03.2021 20:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 20:45 - 06.03.2021 21:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 21:00 - 06.03.2021 21:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 21:15 - 06.03.2021 21:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 21:30 - 06.03.2021 21:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 21:45 - 06.03.2021 22:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 22:00 - 06.03.2021 22:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 22:15 - 06.03.2021 22:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 22:30 - 06.03.2021 22:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 22:45 - 06.03.2021 23:00 (CET/CEST)","0"
"Germany (DE)","06.03.2021 23:00 - 06.03.2021 23:15 (CET/CEST)","0"
"Germany (DE)","06.03.2021 23:15 - 06.03.2021 23:30 (CET/CEST)","0"
"Germany (DE)","06.03.2021 23:30 - 06.03.2021 23:45 (CET/CEST)","0"
"Germany (DE)","06.03.2021 23:45 - 07.03.2021 00:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 00:00 - 07.03.2021 00:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 00:15 - 07.03.2021 00:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 00:30 - 07.03.2021 00:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 00:45 - 07.03.2021 01:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 01:00 - 07.03.2021 01:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 01:15 - 07.03.2021 01:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 01:30 - 07.03.2021 01:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 01:45 - 07.03.2021 02:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 02:00 - 07.03.2021 02:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 02:15 - 07.03.2021 02:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 02:30 - 07.03.2021 02:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 02:45 - 07.03.2021 03:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 03:00 - 07.03.2021 03:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 03:15 - 07.03.2021 03:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 03:30 - 07.03.2021 03:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 03:45 - 07.03.2021 04:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 04:00 - 07.03.2021 04:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 04:15 - 07.03.2021 04:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 04:30 - 07.03.2021 04:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 04:45 - 07.03.2021 05:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 05:00 - 07.03.2021 05:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 05:15 - 07.03.2021 05:30 (CET/CEST)","0"
"Germany (DE)","07.03.2021 05:30 - 07.03.2021 05:45 (CET/CEST)","0"
"Germany (DE)","07.03.2021 05:45 - 07.03.2021 06:00 (CET/CEST)","0"
"Germany (DE)","07.03.2021 06:00 - 07.03.2021 06:15 (CET/CEST)","0"
"Germany (DE)","07.03.2021 06:15 - 07.03.2021 06:30 (CET/CEST)","1"
"Germany (DE)","07.03.2021 06:30 - 07.03.2021 06:45 (CET/CEST)","14"
"Germany (DE)","07.03.2021 06:45 - 07.03.2021 07:00 (CET/CEST)","104"
"Germany (DE)","07.03.2021 07:00 - 07.03.2021 07:15 (CET/CEST)","501"
