"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","25.03.2015 21:00 - 25.03.2015 21:15 (CET/CEST)","0"
"Germany (DE)","25.03.2015 21:15 - 25.03.2015 21:30 (CET/CEST)","0"
"Germany (DE)","25.03.2015 21:30 - 25.03.2015 21:45 (CET/CEST)","0"
"Germany (DE)","25.03.2015 21:45 - 25.03.2015 22:00 (CET/CEST)","0"
"Germany (DE)","25.03.2015 22:00 - 25.03.2015 22:15 (CET/CEST)","0"
"Germany (DE)","25.03.2015 22:15 - 25.03.2015 22:30 (CET/CEST)","0"
"Germany (DE)","25.03.2015 22:30 - 25.03.2015 22:45 (CET/CEST)","0"
"Germany (DE)","25.03.2015 22:45 - 25.03.2015 23:00 (CET/CEST)","0"
"Germany (DE)","25.03.2015 23:00 - 25.03.2015 23:15 (CET/CEST)","0"
"Germany (DE)","25.03.2015 23:15 - 25.03.2015 23:30 (CET/CEST)","0"
"Germany (DE)","25.03.2015 23:30 - 25.03.2015 23:45 (CET/CEST)","0"
"Germany (DE)","25.03.2015 23:45 - 26.03.2015 00:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 00:00 - 26.03.2015 00:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 00:15 - 26.03.2015 00:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 00:30 - 26.03.2015 00:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 00:45 - 26.03.2015 01:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 01:00 - 26.03.2015 01:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 01:15 - 26.03.2015 01:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 01:30 - 26.03.2015 01:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 01:45 - 26.03.2015 02:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 02:00 - 26.03.2015 02:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 02:15 - 26.03.2015 02:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 02:30 - 26.03.2015 02:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 02:45 - 26.03.2015 03:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 03:00 - 26.03.2015 03:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 03:15 - 26.03.2015 03:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 03:30 - 26.03.2015 03:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 03:45 - 26.03.2015 04:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 04:00 - 26.03.2015 04:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 04:15 - 26.03.2015 04:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 04:30 - 26.03.2015 04:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 04:45 - 26.03.2015 05:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 05:00 - 26.03.2015 05:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 05:15 - 26.03.2015 05:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 05:30 - 26.03.2015 05:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 05:45 - 26.03.2015 06:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 06:00 - 26.03.2015 06:15 (CET/CEST)","10"
"Germany (DE)","26.03.2015 06:15 - 26.03.2015 06:30 (CET/CEST)","48"
"Germany (DE)","26.03.2015 06:30 - 26.03.2015 06:45 (CET/CEST)","138"
"Germany (DE)","26.03.2015 06:45 - 26.03.2015 07:00 (CET/CEST)","275"
"Germany (DE)","26.03.2015 07:00 - 26.03.2015 07:15 (CET/CEST)","496"
"Germany (DE)","26.03.2015 07:15 - 26.03.2015 07:30 (CET/CEST)","728"
"Germany (DE)","26.03.2015 07:30 - 26.03.2015 07:45 (CET/CEST)","991"
"Germany (DE)","26.03.2015 07:45 - 26.03.2015 08:00 (CET/CEST)","1242"
"Germany (DE)","26.03.2015 08:00 - 26.03.2015 08:15 (CET/CEST)","1479"
"Germany (DE)","26.03.2015 08:15 - 26.03.2015 08:30 (CET/CEST)","1683"
"Germany (DE)","26.03.2015 08:30 - 26.03.2015 08:45 (CET/CEST)","2050"
"Germany (DE)","26.03.2015 08:45 - 26.03.2015 09:00 (CET/CEST)","2359"
"Germany (DE)","26.03.2015 09:00 - 26.03.2015 09:15 (CET/CEST)","2681"
"Germany (DE)","26.03.2015 09:15 - 26.03.2015 09:30 (CET/CEST)","3054"
"Germany (DE)","26.03.2015 09:30 - 26.03.2015 09:45 (CET/CEST)","3403"
"Germany (DE)","26.03.2015 09:45 - 26.03.2015 10:00 (CET/CEST)","3690"
"Germany (DE)","26.03.2015 10:00 - 26.03.2015 10:15 (CET/CEST)","3986"
"Germany (DE)","26.03.2015 10:15 - 26.03.2015 10:30 (CET/CEST)","4234"
"Germany (DE)","26.03.2015 10:30 - 26.03.2015 10:45 (CET/CEST)","4506"
"Germany (DE)","26.03.2015 10:45 - 26.03.2015 11:00 (CET/CEST)","4780"
"Germany (DE)","26.03.2015 11:00 - 26.03.2015 11:15 (CET/CEST)","5031"
"Germany (DE)","26.03.2015 11:15 - 26.03.2015 11:30 (CET/CEST)","5289"
"Germany (DE)","26.03.2015 11:30 - 26.03.2015 11:45 (CET/CEST)","5442"
"Germany (DE)","26.03.2015 11:45 - 26.03.2015 12:00 (CET/CEST)","5692"
"Germany (DE)","26.03.2015 12:00 - 26.03.2015 12:15 (CET/CEST)","5875"
"Germany (DE)","26.03.2015 12:15 - 26.03.2015 12:30 (CET/CEST)","6096"
"Germany (DE)","26.03.2015 12:30 - 26.03.2015 12:45 (CET/CEST)","6179"
"Germany (DE)","26.03.2015 12:45 - 26.03.2015 13:00 (CET/CEST)","6170"
"Germany (DE)","26.03.2015 13:00 - 26.03.2015 13:15 (CET/CEST)","6099"
"Germany (DE)","26.03.2015 13:15 - 26.03.2015 13:30 (CET/CEST)","5916"
"Germany (DE)","26.03.2015 13:30 - 26.03.2015 13:45 (CET/CEST)","5778"
"Germany (DE)","26.03.2015 13:45 - 26.03.2015 14:00 (CET/CEST)","5526"
"Germany (DE)","26.03.2015 14:00 - 26.03.2015 14:15 (CET/CEST)","5281"
"Germany (DE)","26.03.2015 14:15 - 26.03.2015 14:30 (CET/CEST)","5028"
"Germany (DE)","26.03.2015 14:30 - 26.03.2015 14:45 (CET/CEST)","4704"
"Germany (DE)","26.03.2015 14:45 - 26.03.2015 15:00 (CET/CEST)","4320"
"Germany (DE)","26.03.2015 15:00 - 26.03.2015 15:15 (CET/CEST)","3894"
"Germany (DE)","26.03.2015 15:15 - 26.03.2015 15:30 (CET/CEST)","3573"
"Germany (DE)","26.03.2015 15:30 - 26.03.2015 15:45 (CET/CEST)","3184"
"Germany (DE)","26.03.2015 15:45 - 26.03.2015 16:00 (CET/CEST)","2795"
"Germany (DE)","26.03.2015 16:00 - 26.03.2015 16:15 (CET/CEST)","2394"
"Germany (DE)","26.03.2015 16:15 - 26.03.2015 16:30 (CET/CEST)","1995"
"Germany (DE)","26.03.2015 16:30 - 26.03.2015 16:45 (CET/CEST)","1634"
"Germany (DE)","26.03.2015 16:45 - 26.03.2015 17:00 (CET/CEST)","1307"
"Germany (DE)","26.03.2015 17:00 - 26.03.2015 17:15 (CET/CEST)","1024"
"Germany (DE)","26.03.2015 17:15 - 26.03.2015 17:30 (CET/CEST)","773"
"Germany (DE)","26.03.2015 17:30 - 26.03.2015 17:45 (CET/CEST)","539"
"Germany (DE)","26.03.2015 17:45 - 26.03.2015 18:00 (CET/CEST)","336"
"Germany (DE)","26.03.2015 18:00 - 26.03.2015 18:15 (CET/CEST)","180"
"Germany (DE)","26.03.2015 18:15 - 26.03.2015 18:30 (CET/CEST)","96"
"Germany (DE)","26.03.2015 18:30 - 26.03.2015 18:45 (CET/CEST)","43"
"Germany (DE)","26.03.2015 18:45 - 26.03.2015 19:00 (CET/CEST)","16"
"Germany (DE)","26.03.2015 19:00 - 26.03.2015 19:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 19:15 - 26.03.2015 19:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 19:30 - 26.03.2015 19:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 19:45 - 26.03.2015 20:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 20:00 - 26.03.2015 20:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 20:15 - 26.03.2015 20:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 20:30 - 26.03.2015 20:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 20:45 - 26.03.2015 21:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 21:00 - 26.03.2015 21:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 21:15 - 26.03.2015 21:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 21:30 - 26.03.2015 21:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 21:45 - 26.03.2015 22:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 22:00 - 26.03.2015 22:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 22:15 - 26.03.2015 22:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 22:30 - 26.03.2015 22:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 22:45 - 26.03.2015 23:00 (CET/CEST)","0"
"Germany (DE)","26.03.2015 23:00 - 26.03.2015 23:15 (CET/CEST)","0"
"Germany (DE)","26.03.2015 23:15 - 26.03.2015 23:30 (CET/CEST)","0"
"Germany (DE)","26.03.2015 23:30 - 26.03.2015 23:45 (CET/CEST)","0"
"Germany (DE)","26.03.2015 23:45 - 27.03.2015 00:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 00:00 - 27.03.2015 00:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 00:15 - 27.03.2015 00:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 00:30 - 27.03.2015 00:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 00:45 - 27.03.2015 01:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 01:00 - 27.03.2015 01:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 01:15 - 27.03.2015 01:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 01:30 - 27.03.2015 01:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 01:45 - 27.03.2015 02:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 02:00 - 27.03.2015 02:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 02:15 - 27.03.2015 02:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 02:30 - 27.03.2015 02:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 02:45 - 27.03.2015 03:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 03:00 - 27.03.2015 03:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 03:15 - 27.03.2015 03:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 03:30 - 27.03.2015 03:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 03:45 - 27.03.2015 04:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 04:00 - 27.03.2015 04:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 04:15 - 27.03.2015 04:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 04:30 - 27.03.2015 04:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 04:45 - 27.03.2015 05:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 05:00 - 27.03.2015 05:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 05:15 - 27.03.2015 05:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 05:30 - 27.03.2015 05:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 05:45 - 27.03.2015 06:00 (CET/CEST)","1"
"Germany (DE)","27.03.2015 06:00 - 27.03.2015 06:15 (CET/CEST)","19"
"Germany (DE)","27.03.2015 06:15 - 27.03.2015 06:30 (CET/CEST)","80"
"Germany (DE)","27.03.2015 06:30 - 27.03.2015 06:45 (CET/CEST)","232"
"Germany (DE)","27.03.2015 06:45 - 27.03.2015 07:00 (CET/CEST)","481"
"Germany (DE)","27.03.2015 07:00 - 27.03.2015 07:15 (CET/CEST)","856"
"Germany (DE)","27.03.2015 07:15 - 27.03.2015 07:30 (CET/CEST)","1286"
"Germany (DE)","27.03.2015 07:30 - 27.03.2015 07:45 (CET/CEST)","1785"
"Germany (DE)","27.03.2015 07:45 - 27.03.2015 08:00 (CET/CEST)","2390"
"Germany (DE)","27.03.2015 08:00 - 27.03.2015 08:15 (CET/CEST)","2970"
"Germany (DE)","27.03.2015 08:15 - 27.03.2015 08:30 (CET/CEST)","3623"
"Germany (DE)","27.03.2015 08:30 - 27.03.2015 08:45 (CET/CEST)","4392"
"Germany (DE)","27.03.2015 08:45 - 27.03.2015 09:00 (CET/CEST)","5156"
"Germany (DE)","27.03.2015 09:00 - 27.03.2015 09:15 (CET/CEST)","6100"
"Germany (DE)","27.03.2015 09:15 - 27.03.2015 09:30 (CET/CEST)","6748"
"Germany (DE)","27.03.2015 09:30 - 27.03.2015 09:45 (CET/CEST)","7720"
"Germany (DE)","27.03.2015 09:45 - 27.03.2015 10:00 (CET/CEST)","8479"
"Germany (DE)","27.03.2015 10:00 - 27.03.2015 10:15 (CET/CEST)","9087"
"Germany (DE)","27.03.2015 10:15 - 27.03.2015 10:30 (CET/CEST)","9798"
"Germany (DE)","27.03.2015 10:30 - 27.03.2015 10:45 (CET/CEST)","10383"
"Germany (DE)","27.03.2015 10:45 - 27.03.2015 11:00 (CET/CEST)","11010"
"Germany (DE)","27.03.2015 11:00 - 27.03.2015 11:15 (CET/CEST)","11553"
"Germany (DE)","27.03.2015 11:15 - 27.03.2015 11:30 (CET/CEST)","11937"
"Germany (DE)","27.03.2015 11:30 - 27.03.2015 11:45 (CET/CEST)","12180"
"Germany (DE)","27.03.2015 11:45 - 27.03.2015 12:00 (CET/CEST)","12064"
"Germany (DE)","27.03.2015 12:00 - 27.03.2015 12:15 (CET/CEST)","11534"
"Germany (DE)","27.03.2015 12:15 - 27.03.2015 12:30 (CET/CEST)","11183"
"Germany (DE)","27.03.2015 12:30 - 27.03.2015 12:45 (CET/CEST)","10732"
"Germany (DE)","27.03.2015 12:45 - 27.03.2015 13:00 (CET/CEST)","10707"
"Germany (DE)","27.03.2015 13:00 - 27.03.2015 13:15 (CET/CEST)","10383"
"Germany (DE)","27.03.2015 13:15 - 27.03.2015 13:30 (CET/CEST)","10057"
"Germany (DE)","27.03.2015 13:30 - 27.03.2015 13:45 (CET/CEST)","9836"
"Germany (DE)","27.03.2015 13:45 - 27.03.2015 14:00 (CET/CEST)","9694"
"Germany (DE)","27.03.2015 14:00 - 27.03.2015 14:15 (CET/CEST)","9327"
"Germany (DE)","27.03.2015 14:15 - 27.03.2015 14:30 (CET/CEST)","8770"
"Germany (DE)","27.03.2015 14:30 - 27.03.2015 14:45 (CET/CEST)","8362"
"Germany (DE)","27.03.2015 14:45 - 27.03.2015 15:00 (CET/CEST)","7760"
"Germany (DE)","27.03.2015 15:00 - 27.03.2015 15:15 (CET/CEST)","7173"
"Germany (DE)","27.03.2015 15:15 - 27.03.2015 15:30 (CET/CEST)","6503"
"Germany (DE)","27.03.2015 15:30 - 27.03.2015 15:45 (CET/CEST)","5863"
"Germany (DE)","27.03.2015 15:45 - 27.03.2015 16:00 (CET/CEST)","5204"
"Germany (DE)","27.03.2015 16:00 - 27.03.2015 16:15 (CET/CEST)","4684"
"Germany (DE)","27.03.2015 16:15 - 27.03.2015 16:30 (CET/CEST)","3986"
"Germany (DE)","27.03.2015 16:30 - 27.03.2015 16:45 (CET/CEST)","3363"
"Germany (DE)","27.03.2015 16:45 - 27.03.2015 17:00 (CET/CEST)","2828"
"Germany (DE)","27.03.2015 17:00 - 27.03.2015 17:15 (CET/CEST)","2222"
"Germany (DE)","27.03.2015 17:15 - 27.03.2015 17:30 (CET/CEST)","1711"
"Germany (DE)","27.03.2015 17:30 - 27.03.2015 17:45 (CET/CEST)","1250"
"Germany (DE)","27.03.2015 17:45 - 27.03.2015 18:00 (CET/CEST)","788"
"Germany (DE)","27.03.2015 18:00 - 27.03.2015 18:15 (CET/CEST)","438"
"Germany (DE)","27.03.2015 18:15 - 27.03.2015 18:30 (CET/CEST)","181"
"Germany (DE)","27.03.2015 18:30 - 27.03.2015 18:45 (CET/CEST)","81"
"Germany (DE)","27.03.2015 18:45 - 27.03.2015 19:00 (CET/CEST)","25"
"Germany (DE)","27.03.2015 19:00 - 27.03.2015 19:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 19:15 - 27.03.2015 19:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 19:30 - 27.03.2015 19:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 19:45 - 27.03.2015 20:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 20:00 - 27.03.2015 20:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 20:15 - 27.03.2015 20:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 20:30 - 27.03.2015 20:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 20:45 - 27.03.2015 21:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 21:00 - 27.03.2015 21:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 21:15 - 27.03.2015 21:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 21:30 - 27.03.2015 21:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 21:45 - 27.03.2015 22:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 22:00 - 27.03.2015 22:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 22:15 - 27.03.2015 22:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 22:30 - 27.03.2015 22:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 22:45 - 27.03.2015 23:00 (CET/CEST)","0"
"Germany (DE)","27.03.2015 23:00 - 27.03.2015 23:15 (CET/CEST)","0"
"Germany (DE)","27.03.2015 23:15 - 27.03.2015 23:30 (CET/CEST)","0"
"Germany (DE)","27.03.2015 23:30 - 27.03.2015 23:45 (CET/CEST)","0"
"Germany (DE)","27.03.2015 23:45 - 28.03.2015 00:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 00:00 - 28.03.2015 00:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 00:15 - 28.03.2015 00:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 00:30 - 28.03.2015 00:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 00:45 - 28.03.2015 01:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 01:00 - 28.03.2015 01:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 01:15 - 28.03.2015 01:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 01:30 - 28.03.2015 01:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 01:45 - 28.03.2015 02:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 02:00 - 28.03.2015 02:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 02:15 - 28.03.2015 02:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 02:30 - 28.03.2015 02:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 02:45 - 28.03.2015 03:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 03:00 - 28.03.2015 03:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 03:15 - 28.03.2015 03:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 03:30 - 28.03.2015 03:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 03:45 - 28.03.2015 04:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 04:00 - 28.03.2015 04:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 04:15 - 28.03.2015 04:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 04:30 - 28.03.2015 04:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 04:45 - 28.03.2015 05:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 05:00 - 28.03.2015 05:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 05:15 - 28.03.2015 05:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 05:30 - 28.03.2015 05:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 05:45 - 28.03.2015 06:00 (CET/CEST)","2"
"Germany (DE)","28.03.2015 06:00 - 28.03.2015 06:15 (CET/CEST)","34"
"Germany (DE)","28.03.2015 06:15 - 28.03.2015 06:30 (CET/CEST)","179"
"Germany (DE)","28.03.2015 06:30 - 28.03.2015 06:45 (CET/CEST)","513"
"Germany (DE)","28.03.2015 06:45 - 28.03.2015 07:00 (CET/CEST)","1025"
"Germany (DE)","28.03.2015 07:00 - 28.03.2015 07:15 (CET/CEST)","1733"
"Germany (DE)","28.03.2015 07:15 - 28.03.2015 07:30 (CET/CEST)","2542"
"Germany (DE)","28.03.2015 07:30 - 28.03.2015 07:45 (CET/CEST)","3363"
"Germany (DE)","28.03.2015 07:45 - 28.03.2015 08:00 (CET/CEST)","4355"
"Germany (DE)","28.03.2015 08:00 - 28.03.2015 08:15 (CET/CEST)","5367"
"Germany (DE)","28.03.2015 08:15 - 28.03.2015 08:30 (CET/CEST)","6322"
"Germany (DE)","28.03.2015 08:30 - 28.03.2015 08:45 (CET/CEST)","7522"
"Germany (DE)","28.03.2015 08:45 - 28.03.2015 09:00 (CET/CEST)","8819"
"Germany (DE)","28.03.2015 09:00 - 28.03.2015 09:15 (CET/CEST)","10072"
"Germany (DE)","28.03.2015 09:15 - 28.03.2015 09:30 (CET/CEST)","11230"
"Germany (DE)","28.03.2015 09:30 - 28.03.2015 09:45 (CET/CEST)","12153"
"Germany (DE)","28.03.2015 09:45 - 28.03.2015 10:00 (CET/CEST)","13288"
"Germany (DE)","28.03.2015 10:00 - 28.03.2015 10:15 (CET/CEST)","14033"
"Germany (DE)","28.03.2015 10:15 - 28.03.2015 10:30 (CET/CEST)","14716"
"Germany (DE)","28.03.2015 10:30 - 28.03.2015 10:45 (CET/CEST)","15191"
"Germany (DE)","28.03.2015 10:45 - 28.03.2015 11:00 (CET/CEST)","15538"
"Germany (DE)","28.03.2015 11:00 - 28.03.2015 11:15 (CET/CEST)","15835"
"Germany (DE)","28.03.2015 11:15 - 28.03.2015 11:30 (CET/CEST)","16102"
"Germany (DE)","28.03.2015 11:30 - 28.03.2015 11:45 (CET/CEST)","16264"
"Germany (DE)","28.03.2015 11:45 - 28.03.2015 12:00 (CET/CEST)","16071"
"Germany (DE)","28.03.2015 12:00 - 28.03.2015 12:15 (CET/CEST)","16327"
"Germany (DE)","28.03.2015 12:15 - 28.03.2015 12:30 (CET/CEST)","16136"
"Germany (DE)","28.03.2015 12:30 - 28.03.2015 12:45 (CET/CEST)","16396"
"Germany (DE)","28.03.2015 12:45 - 28.03.2015 13:00 (CET/CEST)","16579"
"Germany (DE)","28.03.2015 13:00 - 28.03.2015 13:15 (CET/CEST)","16375"
"Germany (DE)","28.03.2015 13:15 - 28.03.2015 13:30 (CET/CEST)","16187"
"Germany (DE)","28.03.2015 13:30 - 28.03.2015 13:45 (CET/CEST)","15752"
"Germany (DE)","28.03.2015 13:45 - 28.03.2015 14:00 (CET/CEST)","15288"
"Germany (DE)","28.03.2015 14:00 - 28.03.2015 14:15 (CET/CEST)","14490"
"Germany (DE)","28.03.2015 14:15 - 28.03.2015 14:30 (CET/CEST)","13673"
"Germany (DE)","28.03.2015 14:30 - 28.03.2015 14:45 (CET/CEST)","12992"
"Germany (DE)","28.03.2015 14:45 - 28.03.2015 15:00 (CET/CEST)","12239"
"Germany (DE)","28.03.2015 15:00 - 28.03.2015 15:15 (CET/CEST)","11174"
"Germany (DE)","28.03.2015 15:15 - 28.03.2015 15:30 (CET/CEST)","10106"
"Germany (DE)","28.03.2015 15:30 - 28.03.2015 15:45 (CET/CEST)","9099"
"Germany (DE)","28.03.2015 15:45 - 28.03.2015 16:00 (CET/CEST)","8033"
"Germany (DE)","28.03.2015 16:00 - 28.03.2015 16:15 (CET/CEST)","6900"
"Germany (DE)","28.03.2015 16:15 - 28.03.2015 16:30 (CET/CEST)","5680"
"Germany (DE)","28.03.2015 16:30 - 28.03.2015 16:45 (CET/CEST)","4610"
"Germany (DE)","28.03.2015 16:45 - 28.03.2015 17:00 (CET/CEST)","3658"
"Germany (DE)","28.03.2015 17:00 - 28.03.2015 17:15 (CET/CEST)","2798"
"Germany (DE)","28.03.2015 17:15 - 28.03.2015 17:30 (CET/CEST)","2011"
"Germany (DE)","28.03.2015 17:30 - 28.03.2015 17:45 (CET/CEST)","1315"
"Germany (DE)","28.03.2015 17:45 - 28.03.2015 18:00 (CET/CEST)","812"
"Germany (DE)","28.03.2015 18:00 - 28.03.2015 18:15 (CET/CEST)","452"
"Germany (DE)","28.03.2015 18:15 - 28.03.2015 18:30 (CET/CEST)","221"
"Germany (DE)","28.03.2015 18:30 - 28.03.2015 18:45 (CET/CEST)","83"
"Germany (DE)","28.03.2015 18:45 - 28.03.2015 19:00 (CET/CEST)","21"
"Germany (DE)","28.03.2015 19:00 - 28.03.2015 19:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 19:15 - 28.03.2015 19:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 19:30 - 28.03.2015 19:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 19:45 - 28.03.2015 20:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 20:00 - 28.03.2015 20:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 20:15 - 28.03.2015 20:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 20:30 - 28.03.2015 20:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 20:45 - 28.03.2015 21:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 21:00 - 28.03.2015 21:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 21:15 - 28.03.2015 21:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 21:30 - 28.03.2015 21:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 21:45 - 28.03.2015 22:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 22:00 - 28.03.2015 22:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 22:15 - 28.03.2015 22:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 22:30 - 28.03.2015 22:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 22:45 - 28.03.2015 23:00 (CET/CEST)","0"
"Germany (DE)","28.03.2015 23:00 - 28.03.2015 23:15 (CET/CEST)","0"
"Germany (DE)","28.03.2015 23:15 - 28.03.2015 23:30 (CET/CEST)","0"
"Germany (DE)","28.03.2015 23:30 - 28.03.2015 23:45 (CET/CEST)","0"
"Germany (DE)","28.03.2015 23:45 - 29.03.2015 00:00 (CET/CEST)","0"
"Germany (DE)","29.03.2015 00:00 - 29.03.2015 00:15 (CET/CEST)","0"
"Germany (DE)","29.03.2015 00:15 - 29.03.2015 00:30 (CET/CEST)","0"
"Germany (DE)","29.03.2015 00:30 - 29.03.2015 00:45 (CET/CEST)","0"
"Germany (DE)","29.03.2015 00:45 - 29.03.2015 01:00 (CET/CEST)","0"
"Germany (DE)","29.03.2015 01:00 - 29.03.2015 01:15 (CET/CEST)","0"
"Germany (DE)","29.03.2015 01:15 - 29.03.2015 01:30 (CET/CEST)","0"
"Germany (DE)","29.03.2015 01:30 - 29.03.2015 01:45 (CET/CEST)","0"
