"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","21.07.2023 03:30 - 21.07.2023 03:45 (CET/CEST)","1"
"Germany (DE)","21.07.2023 03:45 - 21.07.2023 04:00 (CET/CEST)","1"
"Germany (DE)","21.07.2023 04:00 - 21.07.2023 04:15 (CET/CEST)","1"
"Germany (DE)","21.07.2023 04:15 - 21.07.2023 04:30 (CET/CEST)","1"
"Germany (DE)","21.07.2023 04:30 - 21.07.2023 04:45 (CET/CEST)","1"
"Germany (DE)","21.07.2023 04:45 - 21.07.2023 05:00 (CET/CEST)","3"
"Germany (DE)","21.07.2023 05:00 - 21.07.2023 05:15 (CET/CEST)","10"
"Germany (DE)","21.07.2023 05:15 - 21.07.2023 05:30 (CET/CEST)","41"
"Germany (DE)","21.07.2023 05:30 - 21.07.2023 05:45 (CET/CEST)","130"
"Germany (DE)","21.07.2023 05:45 - 21.07.2023 06:00 (CET/CEST)","314"
"Germany (DE)","21.07.2023 06:00 - 21.07.2023 06:15 (CET/CEST)","710"
"Germany (DE)","21.07.2023 06:15 - 21.07.2023 06:30 (CET/CEST)","1227"
"Germany (DE)","21.07.2023 06:30 - 21.07.2023 06:45 (CET/CEST)","1901"
"Germany (DE)","21.07.2023 06:45 - 21.07.2023 07:00 (CET/CEST)","2755"
"Germany (DE)","21.07.2023 07:00 - 21.07.2023 07:15 (CET/CEST)","3696"
"Germany (DE)","21.07.2023 07:15 - 21.07.2023 07:30 (CET/CEST)","4696"
"Germany (DE)","21.07.2023 07:30 - 21.07.2023 07:45 (CET/CEST)","5805"
"Germany (DE)","21.07.2023 07:45 - 21.07.2023 08:00 (CET/CEST)","6984"
"Germany (DE)","21.07.2023 08:00 - 21.07.2023 08:15 (CET/CEST)","8241"
"Germany (DE)","21.07.2023 08:15 - 21.07.2023 08:30 (CET/CEST)","9611"
"Germany (DE)","21.07.2023 08:30 - 21.07.2023 08:45 (CET/CEST)","11000"
"Germany (DE)","21.07.2023 08:45 - 21.07.2023 09:00 (CET/CEST)","12225"
"Germany (DE)","21.07.2023 09:00 - 21.07.2023 09:15 (CET/CEST)","13601"
"Germany (DE)","21.07.2023 09:15 - 21.07.2023 09:30 (CET/CEST)","14960"
"Germany (DE)","21.07.2023 09:30 - 21.07.2023 09:45 (CET/CEST)","16255"
"Germany (DE)","21.07.2023 09:45 - 21.07.2023 10:00 (CET/CEST)","17329"
"Germany (DE)","21.07.2023 10:00 - 21.07.2023 10:15 (CET/CEST)","18316"
"Germany (DE)","21.07.2023 10:15 - 21.07.2023 10:30 (CET/CEST)","19165"
"Germany (DE)","21.07.2023 10:30 - 21.07.2023 10:45 (CET/CEST)","19736"
"Germany (DE)","21.07.2023 10:45 - 21.07.2023 11:00 (CET/CEST)","20253"
"Germany (DE)","21.07.2023 11:00 - 21.07.2023 11:15 (CET/CEST)","20866"
"Germany (DE)","21.07.2023 11:15 - 21.07.2023 11:30 (CET/CEST)","21645"
"Germany (DE)","21.07.2023 11:30 - 21.07.2023 11:45 (CET/CEST)","22603"
"Germany (DE)","21.07.2023 11:45 - 21.07.2023 12:00 (CET/CEST)","23442"
"Germany (DE)","21.07.2023 12:00 - 21.07.2023 12:15 (CET/CEST)","24123"
"Germany (DE)","21.07.2023 12:15 - 21.07.2023 12:30 (CET/CEST)","24153"
"Germany (DE)","21.07.2023 12:30 - 21.07.2023 12:45 (CET/CEST)","23707"
"Germany (DE)","21.07.2023 12:45 - 21.07.2023 13:00 (CET/CEST)","23354"
"Germany (DE)","21.07.2023 13:00 - 21.07.2023 13:15 (CET/CEST)","22892"
"Germany (DE)","21.07.2023 13:15 - 21.07.2023 13:30 (CET/CEST)","22294"
"Germany (DE)","21.07.2023 13:30 - 21.07.2023 13:45 (CET/CEST)","21512"
"Germany (DE)","21.07.2023 13:45 - 21.07.2023 14:00 (CET/CEST)","21004"
"Germany (DE)","21.07.2023 14:00 - 21.07.2023 14:15 (CET/CEST)","20752"
"Germany (DE)","21.07.2023 14:15 - 21.07.2023 14:30 (CET/CEST)","20346"
"Germany (DE)","21.07.2023 14:30 - 21.07.2023 14:45 (CET/CEST)","19939"
"Germany (DE)","21.07.2023 14:45 - 21.07.2023 15:00 (CET/CEST)","19483"
"Germany (DE)","21.07.2023 15:00 - 21.07.2023 15:15 (CET/CEST)","19086"
"Germany (DE)","21.07.2023 15:15 - 21.07.2023 15:30 (CET/CEST)","18611"
"Germany (DE)","21.07.2023 15:30 - 21.07.2023 15:45 (CET/CEST)","17816"
"Germany (DE)","21.07.2023 15:45 - 21.07.2023 16:00 (CET/CEST)","16844"
"Germany (DE)","21.07.2023 16:00 - 21.07.2023 16:15 (CET/CEST)","15832"
"Germany (DE)","21.07.2023 16:15 - 21.07.2023 16:30 (CET/CEST)","14797"
"Germany (DE)","21.07.2023 16:30 - 21.07.2023 16:45 (CET/CEST)","14005"
"Germany (DE)","21.07.2023 16:45 - 21.07.2023 17:00 (CET/CEST)","13235"
"Germany (DE)","21.07.2023 17:00 - 21.07.2023 17:15 (CET/CEST)","12349"
"Germany (DE)","21.07.2023 17:15 - 21.07.2023 17:30 (CET/CEST)","11535"
"Germany (DE)","21.07.2023 17:30 - 21.07.2023 17:45 (CET/CEST)","10554"
"Germany (DE)","21.07.2023 17:45 - 21.07.2023 18:00 (CET/CEST)","9637"
"Germany (DE)","21.07.2023 18:00 - 21.07.2023 18:15 (CET/CEST)","8683"
"Germany (DE)","21.07.2023 18:15 - 21.07.2023 18:30 (CET/CEST)","7619"
"Germany (DE)","21.07.2023 18:30 - 21.07.2023 18:45 (CET/CEST)","6623"
"Germany (DE)","21.07.2023 18:45 - 21.07.2023 19:00 (CET/CEST)","5747"
"Germany (DE)","21.07.2023 19:00 - 21.07.2023 19:15 (CET/CEST)","4814"
"Germany (DE)","21.07.2023 19:15 - 21.07.2023 19:30 (CET/CEST)","4008"
"Germany (DE)","21.07.2023 19:30 - 21.07.2023 19:45 (CET/CEST)","3269"
"Germany (DE)","21.07.2023 19:45 - 21.07.2023 20:00 (CET/CEST)","2572"
"Germany (DE)","21.07.2023 20:00 - 21.07.2023 20:15 (CET/CEST)","1934"
"Germany (DE)","21.07.2023 20:15 - 21.07.2023 20:30 (CET/CEST)","1336"
"Germany (DE)","21.07.2023 20:30 - 21.07.2023 20:45 (CET/CEST)","805"
"Germany (DE)","21.07.2023 20:45 - 21.07.2023 21:00 (CET/CEST)","401"
"Germany (DE)","21.07.2023 21:00 - 21.07.2023 21:15 (CET/CEST)","145"
"Germany (DE)","21.07.2023 21:15 - 21.07.2023 21:30 (CET/CEST)","38"
"Germany (DE)","21.07.2023 21:30 - 21.07.2023 21:45 (CET/CEST)","6"
"Germany (DE)","21.07.2023 21:45 - 21.07.2023 22:00 (CET/CEST)","2"
"Germany (DE)","21.07.2023 22:00 - 21.07.2023 22:15 (CET/CEST)","4"
"Germany (DE)","21.07.2023 22:15 - 21.07.2023 22:30 (CET/CEST)","3"
"Germany (DE)","21.07.2023 22:30 - 21.07.2023 22:45 (CET/CEST)","2"
"Germany (DE)","21.07.2023 22:45 - 21.07.2023 23:00 (CET/CEST)","1"
"Germany (DE)","21.07.2023 23:00 - 21.07.2023 23:15 (CET/CEST)","1"
"Germany (DE)","21.07.2023 23:15 - 21.07.2023 23:30 (CET/CEST)","1"
"Germany (DE)","21.07.2023 23:30 - 21.07.2023 23:45 (CET/CEST)","1"
"Germany (DE)","21.07.2023 23:45 - 22.07.2023 00:00 (CET/CEST)","1"
"Germany (DE)","22.07.2023 00:00 - 22.07.2023 00:15 (CET/CEST)","1"
"Germany (DE)","22.07.2023 00:15 - 22.07.2023 00:30 (CET/CEST)","1"
"Germany (DE)","22.07.2023 00:30 - 22.07.2023 00:45 (CET/CEST)","1"
"Germany (DE)","22.07.2023 00:45 - 22.07.2023 01:00 (CET/CEST)","1"
"Germany (DE)","22.07.2023 01:00 - 22.07.2023 01:15 (CET/CEST)","2"
"Germany (DE)","22.07.2023 01:15 - 22.07.2023 01:30 (CET/CEST)","1"
"Germany (DE)","22.07.2023 01:30 - 22.07.2023 01:45 (CET/CEST)","1"
"Germany (DE)","22.07.2023 01:45 - 22.07.2023 02:00 (CET/CEST)","1"
"Germany (DE)","22.07.2023 02:00 - 22.07.2023 02:15 (CET/CEST)","2"
"Germany (DE)","22.07.2023 02:15 - 22.07.2023 02:30 (CET/CEST)","2"
"Germany (DE)","22.07.2023 02:30 - 22.07.2023 02:45 (CET/CEST)","1"
"Germany (DE)","22.07.2023 02:45 - 22.07.2023 03:00 (CET/CEST)","1"
"Germany (DE)","22.07.2023 03:00 - 22.07.2023 03:15 (CET/CEST)","1"
"Germany (DE)","22.07.2023 03:15 - 22.07.2023 03:30 (CET/CEST)","2"
"Germany (DE)","22.07.2023 03:30 - 22.07.2023 03:45 (CET/CEST)","2"
"Germany (DE)","22.07.2023 03:45 - 22.07.2023 04:00 (CET/CEST)","2"
"Germany (DE)","22.07.2023 04:00 - 22.07.2023 04:15 (CET/CEST)","2"
"Germany (DE)","22.07.2023 04:15 - 22.07.2023 04:30 (CET/CEST)","2"
"Germany (DE)","22.07.2023 04:30 - 22.07.2023 04:45 (CET/CEST)","3"
"Germany (DE)","22.07.2023 04:45 - 22.07.2023 05:00 (CET/CEST)","3"
"Germany (DE)","22.07.2023 05:00 - 22.07.2023 05:15 (CET/CEST)","10"
"Germany (DE)","22.07.2023 05:15 - 22.07.2023 05:30 (CET/CEST)","34"
"Germany (DE)","22.07.2023 05:30 - 22.07.2023 05:45 (CET/CEST)","141"
"Germany (DE)","22.07.2023 05:45 - 22.07.2023 06:00 (CET/CEST)","384"
"Germany (DE)","22.07.2023 06:00 - 22.07.2023 06:15 (CET/CEST)","896"
"Germany (DE)","22.07.2023 06:15 - 22.07.2023 06:30 (CET/CEST)","1536"
"Germany (DE)","22.07.2023 06:30 - 22.07.2023 06:45 (CET/CEST)","2348"
"Germany (DE)","22.07.2023 06:45 - 22.07.2023 07:00 (CET/CEST)","3407"
"Germany (DE)","22.07.2023 07:00 - 22.07.2023 07:15 (CET/CEST)","4619"
"Germany (DE)","22.07.2023 07:15 - 22.07.2023 07:30 (CET/CEST)","6009"
"Germany (DE)","22.07.2023 07:30 - 22.07.2023 07:45 (CET/CEST)","7472"
"Germany (DE)","22.07.2023 07:45 - 22.07.2023 08:00 (CET/CEST)","9155"
"Germany (DE)","22.07.2023 08:00 - 22.07.2023 08:15 (CET/CEST)","10848"
"Germany (DE)","22.07.2023 08:15 - 22.07.2023 08:30 (CET/CEST)","12709"
"Germany (DE)","22.07.2023 08:30 - 22.07.2023 08:45 (CET/CEST)","14584"
"Germany (DE)","22.07.2023 08:45 - 22.07.2023 09:00 (CET/CEST)","16422"
"Germany (DE)","22.07.2023 09:00 - 22.07.2023 09:15 (CET/CEST)","18334"
"Germany (DE)","22.07.2023 09:15 - 22.07.2023 09:30 (CET/CEST)","20059"
"Germany (DE)","22.07.2023 09:30 - 22.07.2023 09:45 (CET/CEST)","21700"
"Germany (DE)","22.07.2023 09:45 - 22.07.2023 10:00 (CET/CEST)","23175"
"Germany (DE)","22.07.2023 10:00 - 22.07.2023 10:15 (CET/CEST)","24539"
"Germany (DE)","22.07.2023 10:15 - 22.07.2023 10:30 (CET/CEST)","25696"
"Germany (DE)","22.07.2023 10:30 - 22.07.2023 10:45 (CET/CEST)","26590"
"Germany (DE)","22.07.2023 10:45 - 22.07.2023 11:00 (CET/CEST)","27287"
"Germany (DE)","22.07.2023 11:00 - 22.07.2023 11:15 (CET/CEST)","27786"
"Germany (DE)","22.07.2023 11:15 - 22.07.2023 11:30 (CET/CEST)","28070"
"Germany (DE)","22.07.2023 11:30 - 22.07.2023 11:45 (CET/CEST)","28054"
"Germany (DE)","22.07.2023 11:45 - 22.07.2023 12:00 (CET/CEST)","27958"
"Germany (DE)","22.07.2023 12:00 - 22.07.2023 12:15 (CET/CEST)","27945"
"Germany (DE)","22.07.2023 12:15 - 22.07.2023 12:30 (CET/CEST)","27957"
"Germany (DE)","22.07.2023 12:30 - 22.07.2023 12:45 (CET/CEST)","27742"
"Germany (DE)","22.07.2023 12:45 - 22.07.2023 13:00 (CET/CEST)","27790"
"Germany (DE)","22.07.2023 13:00 - 22.07.2023 13:15 (CET/CEST)","27646"
"Germany (DE)","22.07.2023 13:15 - 22.07.2023 13:30 (CET/CEST)","27739"
"Germany (DE)","22.07.2023 13:30 - 22.07.2023 13:45 (CET/CEST)","27548"
"Germany (DE)","22.07.2023 13:45 - 22.07.2023 14:00 (CET/CEST)","27291"
"Germany (DE)","22.07.2023 14:00 - 22.07.2023 14:15 (CET/CEST)","27115"
"Germany (DE)","22.07.2023 14:15 - 22.07.2023 14:30 (CET/CEST)","26742"
"Germany (DE)","22.07.2023 14:30 - 22.07.2023 14:45 (CET/CEST)","26382"
"Germany (DE)","22.07.2023 14:45 - 22.07.2023 15:00 (CET/CEST)","25999"
"Germany (DE)","22.07.2023 15:00 - 22.07.2023 15:15 (CET/CEST)","25480"
"Germany (DE)","22.07.2023 15:15 - 22.07.2023 15:30 (CET/CEST)","24938"
"Germany (DE)","22.07.2023 15:30 - 22.07.2023 15:45 (CET/CEST)","24247"
"Germany (DE)","22.07.2023 15:45 - 22.07.2023 16:00 (CET/CEST)","23481"
"Germany (DE)","22.07.2023 16:00 - 22.07.2023 16:15 (CET/CEST)","22313"
"Germany (DE)","22.07.2023 16:15 - 22.07.2023 16:30 (CET/CEST)","21432"
"Germany (DE)","22.07.2023 16:30 - 22.07.2023 16:45 (CET/CEST)","20237"
"Germany (DE)","22.07.2023 16:45 - 22.07.2023 17:00 (CET/CEST)","18959"
"Germany (DE)","22.07.2023 17:00 - 22.07.2023 17:15 (CET/CEST)","17515"
"Germany (DE)","22.07.2023 17:15 - 22.07.2023 17:30 (CET/CEST)","16321"
"Germany (DE)","22.07.2023 17:30 - 22.07.2023 17:45 (CET/CEST)","15101"
"Germany (DE)","22.07.2023 17:45 - 22.07.2023 18:00 (CET/CEST)","13647"
"Germany (DE)","22.07.2023 18:00 - 22.07.2023 18:15 (CET/CEST)","12113"
"Germany (DE)","22.07.2023 18:15 - 22.07.2023 18:30 (CET/CEST)","10526"
"Germany (DE)","22.07.2023 18:30 - 22.07.2023 18:45 (CET/CEST)","9014"
"Germany (DE)","22.07.2023 18:45 - 22.07.2023 19:00 (CET/CEST)","7534"
"Germany (DE)","22.07.2023 19:00 - 22.07.2023 19:15 (CET/CEST)","6094"
"Germany (DE)","22.07.2023 19:15 - 22.07.2023 19:30 (CET/CEST)","4818"
"Germany (DE)","22.07.2023 19:30 - 22.07.2023 19:45 (CET/CEST)","3695"
"Germany (DE)","22.07.2023 19:45 - 22.07.2023 20:00 (CET/CEST)","2787"
"Germany (DE)","22.07.2023 20:00 - 22.07.2023 20:15 (CET/CEST)","1946"
"Germany (DE)","22.07.2023 20:15 - 22.07.2023 20:30 (CET/CEST)","1223"
"Germany (DE)","22.07.2023 20:30 - 22.07.2023 20:45 (CET/CEST)","659"
"Germany (DE)","22.07.2023 20:45 - 22.07.2023 21:00 (CET/CEST)","254"
"Germany (DE)","22.07.2023 21:00 - 22.07.2023 21:15 (CET/CEST)","51"
"Germany (DE)","22.07.2023 21:15 - 22.07.2023 21:30 (CET/CEST)","8"
"Germany (DE)","22.07.2023 21:30 - 22.07.2023 21:45 (CET/CEST)","3"
"Germany (DE)","22.07.2023 21:45 - 22.07.2023 22:00 (CET/CEST)","2"
"Germany (DE)","22.07.2023 22:00 - 22.07.2023 22:15 (CET/CEST)","5"
"Germany (DE)","22.07.2023 22:15 - 22.07.2023 22:30 (CET/CEST)","3"
"Germany (DE)","22.07.2023 22:30 - 22.07.2023 22:45 (CET/CEST)","2"
"Germany (DE)","22.07.2023 22:45 - 22.07.2023 23:00 (CET/CEST)","2"
"Germany (DE)","22.07.2023 23:00 - 22.07.2023 23:15 (CET/CEST)","2"
"Germany (DE)","22.07.2023 23:15 - 22.07.2023 23:30 (CET/CEST)","3"
"Germany (DE)","22.07.2023 23:30 - 22.07.2023 23:45 (CET/CEST)","2"
"Germany (DE)","22.07.2023 23:45 - 23.07.2023 00:00 (CET/CEST)","2"
"Germany (DE)","23.07.2023 00:00 - 23.07.2023 00:15 (CET/CEST)","2"
"Germany (DE)","23.07.2023 00:15 - 23.07.2023 00:30 (CET/CEST)","1"
"Germany (DE)","23.07.2023 00:30 - 23.07.2023 00:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 00:45 - 23.07.2023 01:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 01:00 - 23.07.2023 01:15 (CET/CEST)","2"
"Germany (DE)","23.07.2023 01:15 - 23.07.2023 01:30 (CET/CEST)","1"
"Germany (DE)","23.07.2023 01:30 - 23.07.2023 01:45 (CET/CEST)","2"
"Germany (DE)","23.07.2023 01:45 - 23.07.2023 02:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 02:00 - 23.07.2023 02:15 (CET/CEST)","1"
"Germany (DE)","23.07.2023 02:15 - 23.07.2023 02:30 (CET/CEST)","2"
"Germany (DE)","23.07.2023 02:30 - 23.07.2023 02:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 02:45 - 23.07.2023 03:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 03:00 - 23.07.2023 03:15 (CET/CEST)","2"
"Germany (DE)","23.07.2023 03:15 - 23.07.2023 03:30 (CET/CEST)","2"
"Germany (DE)","23.07.2023 03:30 - 23.07.2023 03:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 03:45 - 23.07.2023 04:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 04:00 - 23.07.2023 04:15 (CET/CEST)","2"
"Germany (DE)","23.07.2023 04:15 - 23.07.2023 04:30 (CET/CEST)","2"
"Germany (DE)","23.07.2023 04:30 - 23.07.2023 04:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 04:45 - 23.07.2023 05:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 05:00 - 23.07.2023 05:15 (CET/CEST)","6"
"Germany (DE)","23.07.2023 05:15 - 23.07.2023 05:30 (CET/CEST)","19"
"Germany (DE)","23.07.2023 05:30 - 23.07.2023 05:45 (CET/CEST)","72"
"Germany (DE)","23.07.2023 05:45 - 23.07.2023 06:00 (CET/CEST)","206"
"Germany (DE)","23.07.2023 06:00 - 23.07.2023 06:15 (CET/CEST)","612"
"Germany (DE)","23.07.2023 06:15 - 23.07.2023 06:30 (CET/CEST)","1121"
"Germany (DE)","23.07.2023 06:30 - 23.07.2023 06:45 (CET/CEST)","1829"
"Germany (DE)","23.07.2023 06:45 - 23.07.2023 07:00 (CET/CEST)","2689"
"Germany (DE)","23.07.2023 07:00 - 23.07.2023 07:15 (CET/CEST)","3677"
"Germany (DE)","23.07.2023 07:15 - 23.07.2023 07:30 (CET/CEST)","4831"
"Germany (DE)","23.07.2023 07:30 - 23.07.2023 07:45 (CET/CEST)","6094"
"Germany (DE)","23.07.2023 07:45 - 23.07.2023 08:00 (CET/CEST)","7497"
"Germany (DE)","23.07.2023 08:00 - 23.07.2023 08:15 (CET/CEST)","9073"
"Germany (DE)","23.07.2023 08:15 - 23.07.2023 08:30 (CET/CEST)","10708"
"Germany (DE)","23.07.2023 08:30 - 23.07.2023 08:45 (CET/CEST)","12451"
"Germany (DE)","23.07.2023 08:45 - 23.07.2023 09:00 (CET/CEST)","14179"
"Germany (DE)","23.07.2023 09:00 - 23.07.2023 09:15 (CET/CEST)","15800"
"Germany (DE)","23.07.2023 09:15 - 23.07.2023 09:30 (CET/CEST)","17362"
"Germany (DE)","23.07.2023 09:30 - 23.07.2023 09:45 (CET/CEST)","18694"
"Germany (DE)","23.07.2023 09:45 - 23.07.2023 10:00 (CET/CEST)","19789"
"Germany (DE)","23.07.2023 10:00 - 23.07.2023 10:15 (CET/CEST)","20651"
"Germany (DE)","23.07.2023 10:15 - 23.07.2023 10:30 (CET/CEST)","21611"
"Germany (DE)","23.07.2023 10:30 - 23.07.2023 10:45 (CET/CEST)","22415"
"Germany (DE)","23.07.2023 10:45 - 23.07.2023 11:00 (CET/CEST)","23058"
"Germany (DE)","23.07.2023 11:00 - 23.07.2023 11:15 (CET/CEST)","23848"
"Germany (DE)","23.07.2023 11:15 - 23.07.2023 11:30 (CET/CEST)","24459"
"Germany (DE)","23.07.2023 11:30 - 23.07.2023 11:45 (CET/CEST)","24533"
"Germany (DE)","23.07.2023 11:45 - 23.07.2023 12:00 (CET/CEST)","24765"
"Germany (DE)","23.07.2023 12:00 - 23.07.2023 12:15 (CET/CEST)","24987"
"Germany (DE)","23.07.2023 12:15 - 23.07.2023 12:30 (CET/CEST)","24982"
"Germany (DE)","23.07.2023 12:30 - 23.07.2023 12:45 (CET/CEST)","25012"
"Germany (DE)","23.07.2023 12:45 - 23.07.2023 13:00 (CET/CEST)","24601"
"Germany (DE)","23.07.2023 13:00 - 23.07.2023 13:15 (CET/CEST)","23943"
"Germany (DE)","23.07.2023 13:15 - 23.07.2023 13:30 (CET/CEST)","23221"
"Germany (DE)","23.07.2023 13:30 - 23.07.2023 13:45 (CET/CEST)","22506"
"Germany (DE)","23.07.2023 13:45 - 23.07.2023 14:00 (CET/CEST)","21929"
"Germany (DE)","23.07.2023 14:00 - 23.07.2023 14:15 (CET/CEST)","21051"
"Germany (DE)","23.07.2023 14:15 - 23.07.2023 14:30 (CET/CEST)","20253"
"Germany (DE)","23.07.2023 14:30 - 23.07.2023 14:45 (CET/CEST)","19374"
"Germany (DE)","23.07.2023 14:45 - 23.07.2023 15:00 (CET/CEST)","18609"
"Germany (DE)","23.07.2023 15:00 - 23.07.2023 15:15 (CET/CEST)","17745"
"Germany (DE)","23.07.2023 15:15 - 23.07.2023 15:30 (CET/CEST)","17060"
"Germany (DE)","23.07.2023 15:30 - 23.07.2023 15:45 (CET/CEST)","16307"
"Germany (DE)","23.07.2023 15:45 - 23.07.2023 16:00 (CET/CEST)","15303"
"Germany (DE)","23.07.2023 16:00 - 23.07.2023 16:15 (CET/CEST)","14253"
"Germany (DE)","23.07.2023 16:15 - 23.07.2023 16:30 (CET/CEST)","13245"
"Germany (DE)","23.07.2023 16:30 - 23.07.2023 16:45 (CET/CEST)","12429"
"Germany (DE)","23.07.2023 16:45 - 23.07.2023 17:00 (CET/CEST)","11405"
"Germany (DE)","23.07.2023 17:00 - 23.07.2023 17:15 (CET/CEST)","10778"
"Germany (DE)","23.07.2023 17:15 - 23.07.2023 17:30 (CET/CEST)","9969"
"Germany (DE)","23.07.2023 17:30 - 23.07.2023 17:45 (CET/CEST)","9359"
"Germany (DE)","23.07.2023 17:45 - 23.07.2023 18:00 (CET/CEST)","8742"
"Germany (DE)","23.07.2023 18:00 - 23.07.2023 18:15 (CET/CEST)","7947"
"Germany (DE)","23.07.2023 18:15 - 23.07.2023 18:30 (CET/CEST)","7165"
"Germany (DE)","23.07.2023 18:30 - 23.07.2023 18:45 (CET/CEST)","6265"
"Germany (DE)","23.07.2023 18:45 - 23.07.2023 19:00 (CET/CEST)","5380"
"Germany (DE)","23.07.2023 19:00 - 23.07.2023 19:15 (CET/CEST)","4498"
"Germany (DE)","23.07.2023 19:15 - 23.07.2023 19:30 (CET/CEST)","3707"
"Germany (DE)","23.07.2023 19:30 - 23.07.2023 19:45 (CET/CEST)","2920"
"Germany (DE)","23.07.2023 19:45 - 23.07.2023 20:00 (CET/CEST)","2235"
"Germany (DE)","23.07.2023 20:00 - 23.07.2023 20:15 (CET/CEST)","1606"
"Germany (DE)","23.07.2023 20:15 - 23.07.2023 20:30 (CET/CEST)","1055"
"Germany (DE)","23.07.2023 20:30 - 23.07.2023 20:45 (CET/CEST)","581"
"Germany (DE)","23.07.2023 20:45 - 23.07.2023 21:00 (CET/CEST)","246"
"Germany (DE)","23.07.2023 21:00 - 23.07.2023 21:15 (CET/CEST)","69"
"Germany (DE)","23.07.2023 21:15 - 23.07.2023 21:30 (CET/CEST)","14"
"Germany (DE)","23.07.2023 21:30 - 23.07.2023 21:45 (CET/CEST)","3"
"Germany (DE)","23.07.2023 21:45 - 23.07.2023 22:00 (CET/CEST)","2"
"Germany (DE)","23.07.2023 22:00 - 23.07.2023 22:15 (CET/CEST)","3"
"Germany (DE)","23.07.2023 22:15 - 23.07.2023 22:30 (CET/CEST)","3"
"Germany (DE)","23.07.2023 22:30 - 23.07.2023 22:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 22:45 - 23.07.2023 23:00 (CET/CEST)","1"
"Germany (DE)","23.07.2023 23:00 - 23.07.2023 23:15 (CET/CEST)","2"
"Germany (DE)","23.07.2023 23:15 - 23.07.2023 23:30 (CET/CEST)","1"
"Germany (DE)","23.07.2023 23:30 - 23.07.2023 23:45 (CET/CEST)","1"
"Germany (DE)","23.07.2023 23:45 - 24.07.2023 00:00 (CET/CEST)","1"
"Germany (DE)","24.07.2023 00:00 - 24.07.2023 00:15 (CET/CEST)","2"
"Germany (DE)","24.07.2023 00:15 - 24.07.2023 00:30 (CET/CEST)","1"
"Germany (DE)","24.07.2023 00:30 - 24.07.2023 00:45 (CET/CEST)","1"
"Germany (DE)","24.07.2023 00:45 - 24.07.2023 01:00 (CET/CEST)","1"
"Germany (DE)","24.07.2023 01:00 - 24.07.2023 01:15 (CET/CEST)","2"
"Germany (DE)","24.07.2023 01:15 - 24.07.2023 01:30 (CET/CEST)","1"
"Germany (DE)","24.07.2023 01:30 - 24.07.2023 01:45 (CET/CEST)","1"
"Germany (DE)","24.07.2023 01:45 - 24.07.2023 02:00 (CET/CEST)","1"
"Germany (DE)","24.07.2023 02:00 - 24.07.2023 02:15 (CET/CEST)","1"
"Germany (DE)","24.07.2023 02:15 - 24.07.2023 02:30 (CET/CEST)","1"
"Germany (DE)","24.07.2023 02:30 - 24.07.2023 02:45 (CET/CEST)","1"
"Germany (DE)","24.07.2023 02:45 - 24.07.2023 03:00 (CET/CEST)","2"
"Germany (DE)","24.07.2023 03:00 - 24.07.2023 03:15 (CET/CEST)","1"
"Germany (DE)","24.07.2023 03:15 - 24.07.2023 03:30 (CET/CEST)","2"
"Germany (DE)","24.07.2023 03:30 - 24.07.2023 03:45 (CET/CEST)","2"
"Germany (DE)","24.07.2023 03:45 - 24.07.2023 04:00 (CET/CEST)","1"
"Germany (DE)","24.07.2023 04:00 - 24.07.2023 04:15 (CET/CEST)","1"
"Germany (DE)","24.07.2023 04:15 - 24.07.2023 04:30 (CET/CEST)","1"
"Germany (DE)","24.07.2023 04:30 - 24.07.2023 04:45 (CET/CEST)","1"
"Germany (DE)","24.07.2023 04:45 - 24.07.2023 05:00 (CET/CEST)","2"
"Germany (DE)","24.07.2023 05:00 - 24.07.2023 05:15 (CET/CEST)","6"
"Germany (DE)","24.07.2023 05:15 - 24.07.2023 05:30 (CET/CEST)","22"
"Germany (DE)","24.07.2023 05:30 - 24.07.2023 05:45 (CET/CEST)","91"
"Germany (DE)","24.07.2023 05:45 - 24.07.2023 06:00 (CET/CEST)","251"
"Germany (DE)","24.07.2023 06:00 - 24.07.2023 06:15 (CET/CEST)","625"
"Germany (DE)","24.07.2023 06:15 - 24.07.2023 06:30 (CET/CEST)","1087"
"Germany (DE)","24.07.2023 06:30 - 24.07.2023 06:45 (CET/CEST)","1682"
"Germany (DE)","24.07.2023 06:45 - 24.07.2023 07:00 (CET/CEST)","2399"
"Germany (DE)","24.07.2023 07:00 - 24.07.2023 07:15 (CET/CEST)","3211"
"Germany (DE)","24.07.2023 07:15 - 24.07.2023 07:30 (CET/CEST)","4201"
"Germany (DE)","24.07.2023 07:30 - 24.07.2023 07:45 (CET/CEST)","5295"
"Germany (DE)","24.07.2023 07:45 - 24.07.2023 08:00 (CET/CEST)","6393"
