"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","08.01.2016 17:30 - 08.01.2016 17:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 17:45 - 08.01.2016 18:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 18:00 - 08.01.2016 18:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 18:15 - 08.01.2016 18:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 18:30 - 08.01.2016 18:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 18:45 - 08.01.2016 19:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 19:00 - 08.01.2016 19:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 19:15 - 08.01.2016 19:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 19:30 - 08.01.2016 19:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 19:45 - 08.01.2016 20:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 20:00 - 08.01.2016 20:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 20:15 - 08.01.2016 20:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 20:30 - 08.01.2016 20:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 20:45 - 08.01.2016 21:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 21:00 - 08.01.2016 21:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 21:15 - 08.01.2016 21:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 21:30 - 08.01.2016 21:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 21:45 - 08.01.2016 22:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 22:00 - 08.01.2016 22:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 22:15 - 08.01.2016 22:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 22:30 - 08.01.2016 22:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 22:45 - 08.01.2016 23:00 (CET/CEST)","0"
"Germany (DE)","08.01.2016 23:00 - 08.01.2016 23:15 (CET/CEST)","0"
"Germany (DE)","08.01.2016 23:15 - 08.01.2016 23:30 (CET/CEST)","0"
"Germany (DE)","08.01.2016 23:30 - 08.01.2016 23:45 (CET/CEST)","0"
"Germany (DE)","08.01.2016 23:45 - 09.01.2016 00:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 00:00 - 09.01.2016 00:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 00:15 - 09.01.2016 00:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 00:30 - 09.01.2016 00:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 00:45 - 09.01.2016 01:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 01:00 - 09.01.2016 01:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 01:15 - 09.01.2016 01:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 01:30 - 09.01.2016 01:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 01:45 - 09.01.2016 02:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 02:00 - 09.01.2016 02:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 02:15 - 09.01.2016 02:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 02:30 - 09.01.2016 02:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 02:45 - 09.01.2016 03:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 03:00 - 09.01.2016 03:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 03:15 - 09.01.2016 03:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 03:30 - 09.01.2016 03:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 03:45 - 09.01.2016 04:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 04:00 - 09.01.2016 04:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 04:15 - 09.01.2016 04:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 04:30 - 09.01.2016 04:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 04:45 - 09.01.2016 05:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 05:00 - 09.01.2016 05:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 05:15 - 09.01.2016 05:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 05:30 - 09.01.2016 05:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 05:45 - 09.01.2016 06:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 06:00 - 09.01.2016 06:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 06:15 - 09.01.2016 06:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 06:30 - 09.01.2016 06:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 06:45 - 09.01.2016 07:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 07:00 - 09.01.2016 07:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 07:15 - 09.01.2016 07:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 07:30 - 09.01.2016 07:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 07:45 - 09.01.2016 08:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 08:00 - 09.01.2016 08:15 (CET/CEST)","4"
"Germany (DE)","09.01.2016 08:15 - 09.01.2016 08:30 (CET/CEST)","47"
"Germany (DE)","09.01.2016 08:30 - 09.01.2016 08:45 (CET/CEST)","204"
"Germany (DE)","09.01.2016 08:45 - 09.01.2016 09:00 (CET/CEST)","529"
"Germany (DE)","09.01.2016 09:00 - 09.01.2016 09:15 (CET/CEST)","950"
"Germany (DE)","09.01.2016 09:15 - 09.01.2016 09:30 (CET/CEST)","1286"
"Germany (DE)","09.01.2016 09:30 - 09.01.2016 09:45 (CET/CEST)","1763"
"Germany (DE)","09.01.2016 09:45 - 09.01.2016 10:00 (CET/CEST)","2264"
"Germany (DE)","09.01.2016 10:00 - 09.01.2016 10:15 (CET/CEST)","2813"
"Germany (DE)","09.01.2016 10:15 - 09.01.2016 10:30 (CET/CEST)","3215"
"Germany (DE)","09.01.2016 10:30 - 09.01.2016 10:45 (CET/CEST)","3627"
"Germany (DE)","09.01.2016 10:45 - 09.01.2016 11:00 (CET/CEST)","4147"
"Germany (DE)","09.01.2016 11:00 - 09.01.2016 11:15 (CET/CEST)","4582"
"Germany (DE)","09.01.2016 11:15 - 09.01.2016 11:30 (CET/CEST)","4952"
"Germany (DE)","09.01.2016 11:30 - 09.01.2016 11:45 (CET/CEST)","5154"
"Germany (DE)","09.01.2016 11:45 - 09.01.2016 12:00 (CET/CEST)","5296"
"Germany (DE)","09.01.2016 12:00 - 09.01.2016 12:15 (CET/CEST)","5339"
"Germany (DE)","09.01.2016 12:15 - 09.01.2016 12:30 (CET/CEST)","5205"
"Germany (DE)","09.01.2016 12:30 - 09.01.2016 12:45 (CET/CEST)","5104"
"Germany (DE)","09.01.2016 12:45 - 09.01.2016 13:00 (CET/CEST)","5016"
"Germany (DE)","09.01.2016 13:00 - 09.01.2016 13:15 (CET/CEST)","4822"
"Germany (DE)","09.01.2016 13:15 - 09.01.2016 13:30 (CET/CEST)","4626"
"Germany (DE)","09.01.2016 13:30 - 09.01.2016 13:45 (CET/CEST)","4368"
"Germany (DE)","09.01.2016 13:45 - 09.01.2016 14:00 (CET/CEST)","3969"
"Germany (DE)","09.01.2016 14:00 - 09.01.2016 14:15 (CET/CEST)","3515"
"Germany (DE)","09.01.2016 14:15 - 09.01.2016 14:30 (CET/CEST)","3104"
"Germany (DE)","09.01.2016 14:30 - 09.01.2016 14:45 (CET/CEST)","2683"
"Germany (DE)","09.01.2016 14:45 - 09.01.2016 15:00 (CET/CEST)","2191"
"Germany (DE)","09.01.2016 15:00 - 09.01.2016 15:15 (CET/CEST)","1681"
"Germany (DE)","09.01.2016 15:15 - 09.01.2016 15:30 (CET/CEST)","1229"
"Germany (DE)","09.01.2016 15:30 - 09.01.2016 15:45 (CET/CEST)","813"
"Germany (DE)","09.01.2016 15:45 - 09.01.2016 16:00 (CET/CEST)","465"
"Germany (DE)","09.01.2016 16:00 - 09.01.2016 16:15 (CET/CEST)","206"
"Germany (DE)","09.01.2016 16:15 - 09.01.2016 16:30 (CET/CEST)","69"
"Germany (DE)","09.01.2016 16:30 - 09.01.2016 16:45 (CET/CEST)","15"
"Germany (DE)","09.01.2016 16:45 - 09.01.2016 17:00 (CET/CEST)","1"
"Germany (DE)","09.01.2016 17:00 - 09.01.2016 17:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 17:15 - 09.01.2016 17:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 17:30 - 09.01.2016 17:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 17:45 - 09.01.2016 18:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 18:00 - 09.01.2016 18:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 18:15 - 09.01.2016 18:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 18:30 - 09.01.2016 18:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 18:45 - 09.01.2016 19:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 19:00 - 09.01.2016 19:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 19:15 - 09.01.2016 19:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 19:30 - 09.01.2016 19:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 19:45 - 09.01.2016 20:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 20:00 - 09.01.2016 20:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 20:15 - 09.01.2016 20:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 20:30 - 09.01.2016 20:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 20:45 - 09.01.2016 21:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 21:00 - 09.01.2016 21:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 21:15 - 09.01.2016 21:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 21:30 - 09.01.2016 21:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 21:45 - 09.01.2016 22:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 22:00 - 09.01.2016 22:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 22:15 - 09.01.2016 22:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 22:30 - 09.01.2016 22:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 22:45 - 09.01.2016 23:00 (CET/CEST)","0"
"Germany (DE)","09.01.2016 23:00 - 09.01.2016 23:15 (CET/CEST)","0"
"Germany (DE)","09.01.2016 23:15 - 09.01.2016 23:30 (CET/CEST)","0"
"Germany (DE)","09.01.2016 23:30 - 09.01.2016 23:45 (CET/CEST)","0"
"Germany (DE)","09.01.2016 23:45 - 10.01.2016 00:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 00:00 - 10.01.2016 00:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 00:15 - 10.01.2016 00:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 00:30 - 10.01.2016 00:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 00:45 - 10.01.2016 01:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 01:00 - 10.01.2016 01:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 01:15 - 10.01.2016 01:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 01:30 - 10.01.2016 01:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 01:45 - 10.01.2016 02:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 02:00 - 10.01.2016 02:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 02:15 - 10.01.2016 02:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 02:30 - 10.01.2016 02:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 02:45 - 10.01.2016 03:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 03:00 - 10.01.2016 03:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 03:15 - 10.01.2016 03:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 03:30 - 10.01.2016 03:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 03:45 - 10.01.2016 04:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 04:00 - 10.01.2016 04:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 04:15 - 10.01.2016 04:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 04:30 - 10.01.2016 04:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 04:45 - 10.01.2016 05:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 05:00 - 10.01.2016 05:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 05:15 - 10.01.2016 05:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 05:30 - 10.01.2016 05:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 05:45 - 10.01.2016 06:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 06:00 - 10.01.2016 06:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 06:15 - 10.01.2016 06:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 06:30 - 10.01.2016 06:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 06:45 - 10.01.2016 07:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 07:00 - 10.01.2016 07:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 07:15 - 10.01.2016 07:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 07:30 - 10.01.2016 07:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 07:45 - 10.01.2016 08:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 08:00 - 10.01.2016 08:15 (CET/CEST)","4"
"Germany (DE)","10.01.2016 08:15 - 10.01.2016 08:30 (CET/CEST)","72"
"Germany (DE)","10.01.2016 08:30 - 10.01.2016 08:45 (CET/CEST)","203"
"Germany (DE)","10.01.2016 08:45 - 10.01.2016 09:00 (CET/CEST)","431"
"Germany (DE)","10.01.2016 09:00 - 10.01.2016 09:15 (CET/CEST)","772"
"Germany (DE)","10.01.2016 09:15 - 10.01.2016 09:30 (CET/CEST)","1089"
"Germany (DE)","10.01.2016 09:30 - 10.01.2016 09:45 (CET/CEST)","1279"
"Germany (DE)","10.01.2016 09:45 - 10.01.2016 10:00 (CET/CEST)","1699"
"Germany (DE)","10.01.2016 10:00 - 10.01.2016 10:15 (CET/CEST)","2033"
"Germany (DE)","10.01.2016 10:15 - 10.01.2016 10:30 (CET/CEST)","2217"
"Germany (DE)","10.01.2016 10:30 - 10.01.2016 10:45 (CET/CEST)","2437"
"Germany (DE)","10.01.2016 10:45 - 10.01.2016 11:00 (CET/CEST)","2657"
"Germany (DE)","10.01.2016 11:00 - 10.01.2016 11:15 (CET/CEST)","2837"
"Germany (DE)","10.01.2016 11:15 - 10.01.2016 11:30 (CET/CEST)","3106"
"Germany (DE)","10.01.2016 11:30 - 10.01.2016 11:45 (CET/CEST)","3278"
"Germany (DE)","10.01.2016 11:45 - 10.01.2016 12:00 (CET/CEST)","3473"
"Germany (DE)","10.01.2016 12:00 - 10.01.2016 12:15 (CET/CEST)","3674"
"Germany (DE)","10.01.2016 12:15 - 10.01.2016 12:30 (CET/CEST)","3810"
"Germany (DE)","10.01.2016 12:30 - 10.01.2016 12:45 (CET/CEST)","3863"
"Germany (DE)","10.01.2016 12:45 - 10.01.2016 13:00 (CET/CEST)","3878"
"Germany (DE)","10.01.2016 13:00 - 10.01.2016 13:15 (CET/CEST)","4021"
"Germany (DE)","10.01.2016 13:15 - 10.01.2016 13:30 (CET/CEST)","4019"
"Germany (DE)","10.01.2016 13:30 - 10.01.2016 13:45 (CET/CEST)","3932"
"Germany (DE)","10.01.2016 13:45 - 10.01.2016 14:00 (CET/CEST)","3753"
"Germany (DE)","10.01.2016 14:00 - 10.01.2016 14:15 (CET/CEST)","3539"
"Germany (DE)","10.01.2016 14:15 - 10.01.2016 14:30 (CET/CEST)","3189"
"Germany (DE)","10.01.2016 14:30 - 10.01.2016 14:45 (CET/CEST)","2833"
"Germany (DE)","10.01.2016 14:45 - 10.01.2016 15:00 (CET/CEST)","2401"
"Germany (DE)","10.01.2016 15:00 - 10.01.2016 15:15 (CET/CEST)","1957"
"Germany (DE)","10.01.2016 15:15 - 10.01.2016 15:30 (CET/CEST)","1429"
"Germany (DE)","10.01.2016 15:30 - 10.01.2016 15:45 (CET/CEST)","920"
"Germany (DE)","10.01.2016 15:45 - 10.01.2016 16:00 (CET/CEST)","501"
"Germany (DE)","10.01.2016 16:00 - 10.01.2016 16:15 (CET/CEST)","190"
"Germany (DE)","10.01.2016 16:15 - 10.01.2016 16:30 (CET/CEST)","48"
"Germany (DE)","10.01.2016 16:30 - 10.01.2016 16:45 (CET/CEST)","10"
"Germany (DE)","10.01.2016 16:45 - 10.01.2016 17:00 (CET/CEST)","2"
"Germany (DE)","10.01.2016 17:00 - 10.01.2016 17:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 17:15 - 10.01.2016 17:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 17:30 - 10.01.2016 17:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 17:45 - 10.01.2016 18:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 18:00 - 10.01.2016 18:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 18:15 - 10.01.2016 18:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 18:30 - 10.01.2016 18:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 18:45 - 10.01.2016 19:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 19:00 - 10.01.2016 19:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 19:15 - 10.01.2016 19:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 19:30 - 10.01.2016 19:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 19:45 - 10.01.2016 20:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 20:00 - 10.01.2016 20:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 20:15 - 10.01.2016 20:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 20:30 - 10.01.2016 20:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 20:45 - 10.01.2016 21:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 21:00 - 10.01.2016 21:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 21:15 - 10.01.2016 21:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 21:30 - 10.01.2016 21:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 21:45 - 10.01.2016 22:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 22:00 - 10.01.2016 22:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 22:15 - 10.01.2016 22:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 22:30 - 10.01.2016 22:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 22:45 - 10.01.2016 23:00 (CET/CEST)","0"
"Germany (DE)","10.01.2016 23:00 - 10.01.2016 23:15 (CET/CEST)","0"
"Germany (DE)","10.01.2016 23:15 - 10.01.2016 23:30 (CET/CEST)","0"
"Germany (DE)","10.01.2016 23:30 - 10.01.2016 23:45 (CET/CEST)","0"
"Germany (DE)","10.01.2016 23:45 - 11.01.2016 00:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 00:00 - 11.01.2016 00:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 00:15 - 11.01.2016 00:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 00:30 - 11.01.2016 00:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 00:45 - 11.01.2016 01:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 01:00 - 11.01.2016 01:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 01:15 - 11.01.2016 01:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 01:30 - 11.01.2016 01:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 01:45 - 11.01.2016 02:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 02:00 - 11.01.2016 02:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 02:15 - 11.01.2016 02:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 02:30 - 11.01.2016 02:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 02:45 - 11.01.2016 03:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 03:00 - 11.01.2016 03:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 03:15 - 11.01.2016 03:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 03:30 - 11.01.2016 03:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 03:45 - 11.01.2016 04:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 04:00 - 11.01.2016 04:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 04:15 - 11.01.2016 04:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 04:30 - 11.01.2016 04:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 04:45 - 11.01.2016 05:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 05:00 - 11.01.2016 05:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 05:15 - 11.01.2016 05:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 05:30 - 11.01.2016 05:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 05:45 - 11.01.2016 06:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 06:00 - 11.01.2016 06:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 06:15 - 11.01.2016 06:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 06:30 - 11.01.2016 06:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 06:45 - 11.01.2016 07:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 07:00 - 11.01.2016 07:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 07:15 - 11.01.2016 07:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 07:30 - 11.01.2016 07:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 07:45 - 11.01.2016 08:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 08:00 - 11.01.2016 08:15 (CET/CEST)","3"
"Germany (DE)","11.01.2016 08:15 - 11.01.2016 08:30 (CET/CEST)","37"
"Germany (DE)","11.01.2016 08:30 - 11.01.2016 08:45 (CET/CEST)","102"
"Germany (DE)","11.01.2016 08:45 - 11.01.2016 09:00 (CET/CEST)","211"
"Germany (DE)","11.01.2016 09:00 - 11.01.2016 09:15 (CET/CEST)","351"
"Germany (DE)","11.01.2016 09:15 - 11.01.2016 09:30 (CET/CEST)","431"
"Germany (DE)","11.01.2016 09:30 - 11.01.2016 09:45 (CET/CEST)","593"
"Germany (DE)","11.01.2016 09:45 - 11.01.2016 10:00 (CET/CEST)","801"
"Germany (DE)","11.01.2016 10:00 - 11.01.2016 10:15 (CET/CEST)","1023"
"Germany (DE)","11.01.2016 10:15 - 11.01.2016 10:30 (CET/CEST)","1250"
"Germany (DE)","11.01.2016 10:30 - 11.01.2016 10:45 (CET/CEST)","1470"
"Germany (DE)","11.01.2016 10:45 - 11.01.2016 11:00 (CET/CEST)","1630"
"Germany (DE)","11.01.2016 11:00 - 11.01.2016 11:15 (CET/CEST)","1765"
"Germany (DE)","11.01.2016 11:15 - 11.01.2016 11:30 (CET/CEST)","1938"
"Germany (DE)","11.01.2016 11:30 - 11.01.2016 11:45 (CET/CEST)","2090"
"Germany (DE)","11.01.2016 11:45 - 11.01.2016 12:00 (CET/CEST)","2173"
"Germany (DE)","11.01.2016 12:00 - 11.01.2016 12:15 (CET/CEST)","2209"
"Germany (DE)","11.01.2016 12:15 - 11.01.2016 12:30 (CET/CEST)","2229"
"Germany (DE)","11.01.2016 12:30 - 11.01.2016 12:45 (CET/CEST)","2261"
"Germany (DE)","11.01.2016 12:45 - 11.01.2016 13:00 (CET/CEST)","2211"
"Germany (DE)","11.01.2016 13:00 - 11.01.2016 13:15 (CET/CEST)","2174"
"Germany (DE)","11.01.2016 13:15 - 11.01.2016 13:30 (CET/CEST)","2071"
"Germany (DE)","11.01.2016 13:30 - 11.01.2016 13:45 (CET/CEST)","1946"
"Germany (DE)","11.01.2016 13:45 - 11.01.2016 14:00 (CET/CEST)","1754"
"Germany (DE)","11.01.2016 14:00 - 11.01.2016 14:15 (CET/CEST)","1543"
"Germany (DE)","11.01.2016 14:15 - 11.01.2016 14:30 (CET/CEST)","1371"
"Germany (DE)","11.01.2016 14:30 - 11.01.2016 14:45 (CET/CEST)","1216"
"Germany (DE)","11.01.2016 14:45 - 11.01.2016 15:00 (CET/CEST)","1034"
"Germany (DE)","11.01.2016 15:00 - 11.01.2016 15:15 (CET/CEST)","851"
"Germany (DE)","11.01.2016 15:15 - 11.01.2016 15:30 (CET/CEST)","685"
"Germany (DE)","11.01.2016 15:30 - 11.01.2016 15:45 (CET/CEST)","471"
"Germany (DE)","11.01.2016 15:45 - 11.01.2016 16:00 (CET/CEST)","348"
"Germany (DE)","11.01.2016 16:00 - 11.01.2016 16:15 (CET/CEST)","220"
"Germany (DE)","11.01.2016 16:15 - 11.01.2016 16:30 (CET/CEST)","76"
"Germany (DE)","11.01.2016 16:30 - 11.01.2016 16:45 (CET/CEST)","20"
"Germany (DE)","11.01.2016 16:45 - 11.01.2016 17:00 (CET/CEST)","2"
"Germany (DE)","11.01.2016 17:00 - 11.01.2016 17:15 (CET/CEST)","1"
"Germany (DE)","11.01.2016 17:15 - 11.01.2016 17:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 17:30 - 11.01.2016 17:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 17:45 - 11.01.2016 18:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 18:00 - 11.01.2016 18:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 18:15 - 11.01.2016 18:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 18:30 - 11.01.2016 18:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 18:45 - 11.01.2016 19:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 19:00 - 11.01.2016 19:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 19:15 - 11.01.2016 19:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 19:30 - 11.01.2016 19:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 19:45 - 11.01.2016 20:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 20:00 - 11.01.2016 20:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 20:15 - 11.01.2016 20:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 20:30 - 11.01.2016 20:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 20:45 - 11.01.2016 21:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 21:00 - 11.01.2016 21:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 21:15 - 11.01.2016 21:30 (CET/CEST)","0"
"Germany (DE)","11.01.2016 21:30 - 11.01.2016 21:45 (CET/CEST)","0"
"Germany (DE)","11.01.2016 21:45 - 11.01.2016 22:00 (CET/CEST)","0"
"Germany (DE)","11.01.2016 22:00 - 11.01.2016 22:15 (CET/CEST)","0"
"Germany (DE)","11.01.2016 22:15 - 11.01.2016 22:30 (CET/CEST)","0"
