"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","20.03.2020 16:15 - 20.03.2020 16:30 (CET/CEST)","5268"
"Germany (DE)","20.03.2020 16:30 - 20.03.2020 16:45 (CET/CEST)","4322"
"Germany (DE)","20.03.2020 16:45 - 20.03.2020 17:00 (CET/CEST)","3447"
"Germany (DE)","20.03.2020 17:00 - 20.03.2020 17:15 (CET/CEST)","2623"
"Germany (DE)","20.03.2020 17:15 - 20.03.2020 17:30 (CET/CEST)","1841"
"Germany (DE)","20.03.2020 17:30 - 20.03.2020 17:45 (CET/CEST)","1176"
"Germany (DE)","20.03.2020 17:45 - 20.03.2020 18:00 (CET/CEST)","637"
"Germany (DE)","20.03.2020 18:00 - 20.03.2020 18:15 (CET/CEST)","255"
"Germany (DE)","20.03.2020 18:15 - 20.03.2020 18:30 (CET/CEST)","68"
"Germany (DE)","20.03.2020 18:30 - 20.03.2020 18:45 (CET/CEST)","9"
"Germany (DE)","20.03.2020 18:45 - 20.03.2020 19:00 (CET/CEST)","0"
"Germany (DE)","20.03.2020 19:00 - 20.03.2020 19:15 (CET/CEST)","0"
"Germany (DE)","20.03.2020 19:15 - 20.03.2020 19:30 (CET/CEST)","0"
"Germany (DE)","20.03.2020 19:30 - 20.03.2020 19:45 (CET/CEST)","0"
"Germany (DE)","20.03.2020 19:45 - 20.03.2020 20:00 (CET/CEST)","0"
"Germany (DE)","20.03.2020 20:00 - 20.03.2020 20:15 (CET/CEST)","0"
"Germany (DE)","20.03.2020 20:15 - 20.03.2020 20:30 (CET/CEST)","0"
"Germany (DE)","20.03.2020 20:30 - 20.03.2020 20:45 (CET/CEST)","0"
"Germany (DE)","20.03.2020 20:45 - 20.03.2020 21:00 (CET/CEST)","0"
"Germany (DE)","20.03.2020 21:00 - 20.03.2020 21:15 (CET/CEST)","0"
"Germany (DE)","20.03.2020 21:15 - 20.03.2020 21:30 (CET/CEST)","0"
"Germany (DE)","20.03.2020 21:30 - 20.03.2020 21:45 (CET/CEST)","0"
"Germany (DE)","20.03.2020 21:45 - 20.03.2020 22:00 (CET/CEST)","0"
"Germany (DE)","20.03.2020 22:00 - 20.03.2020 22:15 (CET/CEST)","0"
"Germany (DE)","20.03.2020 22:15 - 20.03.2020 22:30 (CET/CEST)","0"
"Germany (DE)","20.03.2020 22:30 - 20.03.2020 22:45 (CET/CEST)","0"
"Germany (DE)","20.03.2020 22:45 - 20.03.2020 23:00 (CET/CEST)","0"
"Germany (DE)","20.03.2020 23:00 - 20.03.2020 23:15 (CET/CEST)","0"
"Germany (DE)","20.03.2020 23:15 - 20.03.2020 23:30 (CET/CEST)","0"
"Germany (DE)","20.03.2020 23:30 - 20.03.2020 23:45 (CET/CEST)","0"
"Germany (DE)","20.03.2020 23:45 - 21.03.2020 00:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 00:00 - 21.03.2020 00:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 00:15 - 21.03.2020 00:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 00:30 - 21.03.2020 00:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 00:45 - 21.03.2020 01:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 01:00 - 21.03.2020 01:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 01:15 - 21.03.2020 01:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 01:30 - 21.03.2020 01:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 01:45 - 21.03.2020 02:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 02:00 - 21.03.2020 02:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 02:15 - 21.03.2020 02:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 02:30 - 21.03.2020 02:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 02:45 - 21.03.2020 03:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 03:00 - 21.03.2020 03:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 03:15 - 21.03.2020 03:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 03:30 - 21.03.2020 03:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 03:45 - 21.03.2020 04:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 04:00 - 21.03.2020 04:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 04:15 - 21.03.2020 04:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 04:30 - 21.03.2020 04:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 04:45 - 21.03.2020 05:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 05:00 - 21.03.2020 05:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 05:15 - 21.03.2020 05:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 05:30 - 21.03.2020 05:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 05:45 - 21.03.2020 06:00 (CET/CEST)","3"
"Germany (DE)","21.03.2020 06:00 - 21.03.2020 06:15 (CET/CEST)","9"
"Germany (DE)","21.03.2020 06:15 - 21.03.2020 06:30 (CET/CEST)","54"
"Germany (DE)","21.03.2020 06:30 - 21.03.2020 06:45 (CET/CEST)","199"
"Germany (DE)","21.03.2020 06:45 - 21.03.2020 07:00 (CET/CEST)","531"
"Germany (DE)","21.03.2020 07:00 - 21.03.2020 07:15 (CET/CEST)","1025"
"Germany (DE)","21.03.2020 07:15 - 21.03.2020 07:30 (CET/CEST)","1694"
"Germany (DE)","21.03.2020 07:30 - 21.03.2020 07:45 (CET/CEST)","2418"
"Germany (DE)","21.03.2020 07:45 - 21.03.2020 08:00 (CET/CEST)","3162"
"Germany (DE)","21.03.2020 08:00 - 21.03.2020 08:15 (CET/CEST)","4033"
"Germany (DE)","21.03.2020 08:15 - 21.03.2020 08:30 (CET/CEST)","4958"
"Germany (DE)","21.03.2020 08:30 - 21.03.2020 08:45 (CET/CEST)","5894"
"Germany (DE)","21.03.2020 08:45 - 21.03.2020 09:00 (CET/CEST)","6767"
"Germany (DE)","21.03.2020 09:00 - 21.03.2020 09:15 (CET/CEST)","7737"
"Germany (DE)","21.03.2020 09:15 - 21.03.2020 09:30 (CET/CEST)","8575"
"Germany (DE)","21.03.2020 09:30 - 21.03.2020 09:45 (CET/CEST)","9399"
"Germany (DE)","21.03.2020 09:45 - 21.03.2020 10:00 (CET/CEST)","10220"
"Germany (DE)","21.03.2020 10:00 - 21.03.2020 10:15 (CET/CEST)","10823"
"Germany (DE)","21.03.2020 10:15 - 21.03.2020 10:30 (CET/CEST)","11221"
"Germany (DE)","21.03.2020 10:30 - 21.03.2020 10:45 (CET/CEST)","11684"
"Germany (DE)","21.03.2020 10:45 - 21.03.2020 11:00 (CET/CEST)","11835"
"Germany (DE)","21.03.2020 11:00 - 21.03.2020 11:15 (CET/CEST)","11749"
"Germany (DE)","21.03.2020 11:15 - 21.03.2020 11:30 (CET/CEST)","11796"
"Germany (DE)","21.03.2020 11:30 - 21.03.2020 11:45 (CET/CEST)","11450"
"Germany (DE)","21.03.2020 11:45 - 21.03.2020 12:00 (CET/CEST)","11304"
"Germany (DE)","21.03.2020 12:00 - 21.03.2020 12:15 (CET/CEST)","11315"
"Germany (DE)","21.03.2020 12:15 - 21.03.2020 12:30 (CET/CEST)","11285"
"Germany (DE)","21.03.2020 12:30 - 21.03.2020 12:45 (CET/CEST)","11297"
"Germany (DE)","21.03.2020 12:45 - 21.03.2020 13:00 (CET/CEST)","11215"
"Germany (DE)","21.03.2020 13:00 - 21.03.2020 13:15 (CET/CEST)","11314"
"Germany (DE)","21.03.2020 13:15 - 21.03.2020 13:30 (CET/CEST)","11719"
"Germany (DE)","21.03.2020 13:30 - 21.03.2020 13:45 (CET/CEST)","11705"
"Germany (DE)","21.03.2020 13:45 - 21.03.2020 14:00 (CET/CEST)","11507"
"Germany (DE)","21.03.2020 14:00 - 21.03.2020 14:15 (CET/CEST)","11637"
"Germany (DE)","21.03.2020 14:15 - 21.03.2020 14:30 (CET/CEST)","11375"
"Germany (DE)","21.03.2020 14:30 - 21.03.2020 14:45 (CET/CEST)","11067"
"Germany (DE)","21.03.2020 14:45 - 21.03.2020 15:00 (CET/CEST)","10745"
"Germany (DE)","21.03.2020 15:00 - 21.03.2020 15:15 (CET/CEST)","10109"
"Germany (DE)","21.03.2020 15:15 - 21.03.2020 15:30 (CET/CEST)","9433"
"Germany (DE)","21.03.2020 15:30 - 21.03.2020 15:45 (CET/CEST)","8680"
"Germany (DE)","21.03.2020 15:45 - 21.03.2020 16:00 (CET/CEST)","8013"
"Germany (DE)","21.03.2020 16:00 - 21.03.2020 16:15 (CET/CEST)","7190"
"Germany (DE)","21.03.2020 16:15 - 21.03.2020 16:30 (CET/CEST)","6243"
"Germany (DE)","21.03.2020 16:30 - 21.03.2020 16:45 (CET/CEST)","5375"
"Germany (DE)","21.03.2020 16:45 - 21.03.2020 17:00 (CET/CEST)","4374"
"Germany (DE)","21.03.2020 17:00 - 21.03.2020 17:15 (CET/CEST)","3410"
"Germany (DE)","21.03.2020 17:15 - 21.03.2020 17:30 (CET/CEST)","2497"
"Germany (DE)","21.03.2020 17:30 - 21.03.2020 17:45 (CET/CEST)","1646"
"Germany (DE)","21.03.2020 17:45 - 21.03.2020 18:00 (CET/CEST)","978"
"Germany (DE)","21.03.2020 18:00 - 21.03.2020 18:15 (CET/CEST)","460"
"Germany (DE)","21.03.2020 18:15 - 21.03.2020 18:30 (CET/CEST)","155"
"Germany (DE)","21.03.2020 18:30 - 21.03.2020 18:45 (CET/CEST)","27"
"Germany (DE)","21.03.2020 18:45 - 21.03.2020 19:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 19:00 - 21.03.2020 19:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 19:15 - 21.03.2020 19:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 19:30 - 21.03.2020 19:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 19:45 - 21.03.2020 20:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 20:00 - 21.03.2020 20:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 20:15 - 21.03.2020 20:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 20:30 - 21.03.2020 20:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 20:45 - 21.03.2020 21:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 21:00 - 21.03.2020 21:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 21:15 - 21.03.2020 21:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 21:30 - 21.03.2020 21:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 21:45 - 21.03.2020 22:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 22:00 - 21.03.2020 22:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 22:15 - 21.03.2020 22:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 22:30 - 21.03.2020 22:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 22:45 - 21.03.2020 23:00 (CET/CEST)","0"
"Germany (DE)","21.03.2020 23:00 - 21.03.2020 23:15 (CET/CEST)","0"
"Germany (DE)","21.03.2020 23:15 - 21.03.2020 23:30 (CET/CEST)","0"
"Germany (DE)","21.03.2020 23:30 - 21.03.2020 23:45 (CET/CEST)","0"
"Germany (DE)","21.03.2020 23:45 - 22.03.2020 00:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 00:00 - 22.03.2020 00:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 00:15 - 22.03.2020 00:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 00:30 - 22.03.2020 00:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 00:45 - 22.03.2020 01:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 01:00 - 22.03.2020 01:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 01:15 - 22.03.2020 01:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 01:30 - 22.03.2020 01:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 01:45 - 22.03.2020 02:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 02:00 - 22.03.2020 02:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 02:15 - 22.03.2020 02:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 02:30 - 22.03.2020 02:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 02:45 - 22.03.2020 03:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 03:00 - 22.03.2020 03:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 03:15 - 22.03.2020 03:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 03:30 - 22.03.2020 03:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 03:45 - 22.03.2020 04:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 04:00 - 22.03.2020 04:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 04:15 - 22.03.2020 04:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 04:30 - 22.03.2020 04:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 04:45 - 22.03.2020 05:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 05:00 - 22.03.2020 05:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 05:15 - 22.03.2020 05:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 05:30 - 22.03.2020 05:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 05:45 - 22.03.2020 06:00 (CET/CEST)","7"
"Germany (DE)","22.03.2020 06:00 - 22.03.2020 06:15 (CET/CEST)","17"
"Germany (DE)","22.03.2020 06:15 - 22.03.2020 06:30 (CET/CEST)","160"
"Germany (DE)","22.03.2020 06:30 - 22.03.2020 06:45 (CET/CEST)","668"
"Germany (DE)","22.03.2020 06:45 - 22.03.2020 07:00 (CET/CEST)","1627"
"Germany (DE)","22.03.2020 07:00 - 22.03.2020 07:15 (CET/CEST)","2921"
"Germany (DE)","22.03.2020 07:15 - 22.03.2020 07:30 (CET/CEST)","4355"
"Germany (DE)","22.03.2020 07:30 - 22.03.2020 07:45 (CET/CEST)","6026"
"Germany (DE)","22.03.2020 07:45 - 22.03.2020 08:00 (CET/CEST)","7835"
"Germany (DE)","22.03.2020 08:00 - 22.03.2020 08:15 (CET/CEST)","9721"
"Germany (DE)","22.03.2020 08:15 - 22.03.2020 08:30 (CET/CEST)","11616"
"Germany (DE)","22.03.2020 08:30 - 22.03.2020 08:45 (CET/CEST)","13616"
"Germany (DE)","22.03.2020 08:45 - 22.03.2020 09:00 (CET/CEST)","15515"
"Germany (DE)","22.03.2020 09:00 - 22.03.2020 09:15 (CET/CEST)","17296"
"Germany (DE)","22.03.2020 09:15 - 22.03.2020 09:30 (CET/CEST)","18973"
"Germany (DE)","22.03.2020 09:30 - 22.03.2020 09:45 (CET/CEST)","20659"
"Germany (DE)","22.03.2020 09:45 - 22.03.2020 10:00 (CET/CEST)","22167"
"Germany (DE)","22.03.2020 10:00 - 22.03.2020 10:15 (CET/CEST)","23386"
"Germany (DE)","22.03.2020 10:15 - 22.03.2020 10:30 (CET/CEST)","24522"
"Germany (DE)","22.03.2020 10:30 - 22.03.2020 10:45 (CET/CEST)","25644"
"Germany (DE)","22.03.2020 10:45 - 22.03.2020 11:00 (CET/CEST)","26606"
"Germany (DE)","22.03.2020 11:00 - 22.03.2020 11:15 (CET/CEST)","27478"
"Germany (DE)","22.03.2020 11:15 - 22.03.2020 11:30 (CET/CEST)","27933"
"Germany (DE)","22.03.2020 11:30 - 22.03.2020 11:45 (CET/CEST)","28489"
"Germany (DE)","22.03.2020 11:45 - 22.03.2020 12:00 (CET/CEST)","29120"
"Germany (DE)","22.03.2020 12:00 - 22.03.2020 12:15 (CET/CEST)","29460"
"Germany (DE)","22.03.2020 12:15 - 22.03.2020 12:30 (CET/CEST)","29600"
"Germany (DE)","22.03.2020 12:30 - 22.03.2020 12:45 (CET/CEST)","29776"
"Germany (DE)","22.03.2020 12:45 - 22.03.2020 13:00 (CET/CEST)","29781"
"Germany (DE)","22.03.2020 13:00 - 22.03.2020 13:15 (CET/CEST)","29403"
"Germany (DE)","22.03.2020 13:15 - 22.03.2020 13:30 (CET/CEST)","28947"
"Germany (DE)","22.03.2020 13:30 - 22.03.2020 13:45 (CET/CEST)","28320"
"Germany (DE)","22.03.2020 13:45 - 22.03.2020 14:00 (CET/CEST)","27726"
"Germany (DE)","22.03.2020 14:00 - 22.03.2020 14:15 (CET/CEST)","26991"
"Germany (DE)","22.03.2020 14:15 - 22.03.2020 14:30 (CET/CEST)","25915"
"Germany (DE)","22.03.2020 14:30 - 22.03.2020 14:45 (CET/CEST)","24736"
"Germany (DE)","22.03.2020 14:45 - 22.03.2020 15:00 (CET/CEST)","23412"
"Germany (DE)","22.03.2020 15:00 - 22.03.2020 15:15 (CET/CEST)","22158"
"Germany (DE)","22.03.2020 15:15 - 22.03.2020 15:30 (CET/CEST)","20580"
"Germany (DE)","22.03.2020 15:30 - 22.03.2020 15:45 (CET/CEST)","18853"
"Germany (DE)","22.03.2020 15:45 - 22.03.2020 16:00 (CET/CEST)","17031"
"Germany (DE)","22.03.2020 16:00 - 22.03.2020 16:15 (CET/CEST)","14976"
"Germany (DE)","22.03.2020 16:15 - 22.03.2020 16:30 (CET/CEST)","12985"
"Germany (DE)","22.03.2020 16:30 - 22.03.2020 16:45 (CET/CEST)","10939"
"Germany (DE)","22.03.2020 16:45 - 22.03.2020 17:00 (CET/CEST)","8766"
"Germany (DE)","22.03.2020 17:00 - 22.03.2020 17:15 (CET/CEST)","6761"
"Germany (DE)","22.03.2020 17:15 - 22.03.2020 17:30 (CET/CEST)","4888"
"Germany (DE)","22.03.2020 17:30 - 22.03.2020 17:45 (CET/CEST)","3238"
"Germany (DE)","22.03.2020 17:45 - 22.03.2020 18:00 (CET/CEST)","1878"
"Germany (DE)","22.03.2020 18:00 - 22.03.2020 18:15 (CET/CEST)","873"
"Germany (DE)","22.03.2020 18:15 - 22.03.2020 18:30 (CET/CEST)","292"
"Germany (DE)","22.03.2020 18:30 - 22.03.2020 18:45 (CET/CEST)","48"
"Germany (DE)","22.03.2020 18:45 - 22.03.2020 19:00 (CET/CEST)","1"
"Germany (DE)","22.03.2020 19:00 - 22.03.2020 19:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 19:15 - 22.03.2020 19:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 19:30 - 22.03.2020 19:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 19:45 - 22.03.2020 20:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 20:00 - 22.03.2020 20:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 20:15 - 22.03.2020 20:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 20:30 - 22.03.2020 20:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 20:45 - 22.03.2020 21:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 21:00 - 22.03.2020 21:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 21:15 - 22.03.2020 21:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 21:30 - 22.03.2020 21:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 21:45 - 22.03.2020 22:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 22:00 - 22.03.2020 22:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 22:15 - 22.03.2020 22:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 22:30 - 22.03.2020 22:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 22:45 - 22.03.2020 23:00 (CET/CEST)","0"
"Germany (DE)","22.03.2020 23:00 - 22.03.2020 23:15 (CET/CEST)","0"
"Germany (DE)","22.03.2020 23:15 - 22.03.2020 23:30 (CET/CEST)","0"
"Germany (DE)","22.03.2020 23:30 - 22.03.2020 23:45 (CET/CEST)","0"
"Germany (DE)","22.03.2020 23:45 - 23.03.2020 00:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 00:00 - 23.03.2020 00:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 00:15 - 23.03.2020 00:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 00:30 - 23.03.2020 00:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 00:45 - 23.03.2020 01:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 01:00 - 23.03.2020 01:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 01:15 - 23.03.2020 01:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 01:30 - 23.03.2020 01:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 01:45 - 23.03.2020 02:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 02:00 - 23.03.2020 02:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 02:15 - 23.03.2020 02:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 02:30 - 23.03.2020 02:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 02:45 - 23.03.2020 03:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 03:00 - 23.03.2020 03:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 03:15 - 23.03.2020 03:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 03:30 - 23.03.2020 03:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 03:45 - 23.03.2020 04:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 04:00 - 23.03.2020 04:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 04:15 - 23.03.2020 04:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 04:30 - 23.03.2020 04:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 04:45 - 23.03.2020 05:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 05:00 - 23.03.2020 05:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 05:15 - 23.03.2020 05:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 05:30 - 23.03.2020 05:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 05:45 - 23.03.2020 06:00 (CET/CEST)","12"
"Germany (DE)","23.03.2020 06:00 - 23.03.2020 06:15 (CET/CEST)","27"
"Germany (DE)","23.03.2020 06:15 - 23.03.2020 06:30 (CET/CEST)","224"
"Germany (DE)","23.03.2020 06:30 - 23.03.2020 06:45 (CET/CEST)","889"
"Germany (DE)","23.03.2020 06:45 - 23.03.2020 07:00 (CET/CEST)","2053"
"Germany (DE)","23.03.2020 07:00 - 23.03.2020 07:15 (CET/CEST)","3482"
"Germany (DE)","23.03.2020 07:15 - 23.03.2020 07:30 (CET/CEST)","5159"
"Germany (DE)","23.03.2020 07:30 - 23.03.2020 07:45 (CET/CEST)","7058"
"Germany (DE)","23.03.2020 07:45 - 23.03.2020 08:00 (CET/CEST)","9091"
"Germany (DE)","23.03.2020 08:00 - 23.03.2020 08:15 (CET/CEST)","11354"
"Germany (DE)","23.03.2020 08:15 - 23.03.2020 08:30 (CET/CEST)","13494"
"Germany (DE)","23.03.2020 08:30 - 23.03.2020 08:45 (CET/CEST)","15696"
"Germany (DE)","23.03.2020 08:45 - 23.03.2020 09:00 (CET/CEST)","17788"
"Germany (DE)","23.03.2020 09:00 - 23.03.2020 09:15 (CET/CEST)","19742"
"Germany (DE)","23.03.2020 09:15 - 23.03.2020 09:30 (CET/CEST)","21641"
"Germany (DE)","23.03.2020 09:30 - 23.03.2020 09:45 (CET/CEST)","23298"
"Germany (DE)","23.03.2020 09:45 - 23.03.2020 10:00 (CET/CEST)","24751"
"Germany (DE)","23.03.2020 10:00 - 23.03.2020 10:15 (CET/CEST)","26088"
"Germany (DE)","23.03.2020 10:15 - 23.03.2020 10:30 (CET/CEST)","27272"
"Germany (DE)","23.03.2020 10:30 - 23.03.2020 10:45 (CET/CEST)","28416"
"Germany (DE)","23.03.2020 10:45 - 23.03.2020 11:00 (CET/CEST)","29301"
"Germany (DE)","23.03.2020 11:00 - 23.03.2020 11:15 (CET/CEST)","30065"
"Germany (DE)","23.03.2020 11:15 - 23.03.2020 11:30 (CET/CEST)","30644"
"Germany (DE)","23.03.2020 11:30 - 23.03.2020 11:45 (CET/CEST)","31172"
"Germany (DE)","23.03.2020 11:45 - 23.03.2020 12:00 (CET/CEST)","31439"
"Germany (DE)","23.03.2020 12:00 - 23.03.2020 12:15 (CET/CEST)","31648"
"Germany (DE)","23.03.2020 12:15 - 23.03.2020 12:30 (CET/CEST)","31700"
"Germany (DE)","23.03.2020 12:30 - 23.03.2020 12:45 (CET/CEST)","31555"
"Germany (DE)","23.03.2020 12:45 - 23.03.2020 13:00 (CET/CEST)","31295"
"Germany (DE)","23.03.2020 13:00 - 23.03.2020 13:15 (CET/CEST)","30764"
"Germany (DE)","23.03.2020 13:15 - 23.03.2020 13:30 (CET/CEST)","30372"
"Germany (DE)","23.03.2020 13:30 - 23.03.2020 13:45 (CET/CEST)","29733"
"Germany (DE)","23.03.2020 13:45 - 23.03.2020 14:00 (CET/CEST)","28976"
"Germany (DE)","23.03.2020 14:00 - 23.03.2020 14:15 (CET/CEST)","28138"
"Germany (DE)","23.03.2020 14:15 - 23.03.2020 14:30 (CET/CEST)","26975"
"Germany (DE)","23.03.2020 14:30 - 23.03.2020 14:45 (CET/CEST)","25825"
"Germany (DE)","23.03.2020 14:45 - 23.03.2020 15:00 (CET/CEST)","24458"
"Germany (DE)","23.03.2020 15:00 - 23.03.2020 15:15 (CET/CEST)","22957"
"Germany (DE)","23.03.2020 15:15 - 23.03.2020 15:30 (CET/CEST)","21346"
"Germany (DE)","23.03.2020 15:30 - 23.03.2020 15:45 (CET/CEST)","19529"
"Germany (DE)","23.03.2020 15:45 - 23.03.2020 16:00 (CET/CEST)","17586"
"Germany (DE)","23.03.2020 16:00 - 23.03.2020 16:15 (CET/CEST)","15478"
"Germany (DE)","23.03.2020 16:15 - 23.03.2020 16:30 (CET/CEST)","13431"
"Germany (DE)","23.03.2020 16:30 - 23.03.2020 16:45 (CET/CEST)","11209"
"Germany (DE)","23.03.2020 16:45 - 23.03.2020 17:00 (CET/CEST)","9034"
"Germany (DE)","23.03.2020 17:00 - 23.03.2020 17:15 (CET/CEST)","6984"
"Germany (DE)","23.03.2020 17:15 - 23.03.2020 17:30 (CET/CEST)","4961"
"Germany (DE)","23.03.2020 17:30 - 23.03.2020 17:45 (CET/CEST)","3312"
"Germany (DE)","23.03.2020 17:45 - 23.03.2020 18:00 (CET/CEST)","1936"
"Germany (DE)","23.03.2020 18:00 - 23.03.2020 18:15 (CET/CEST)","923"
"Germany (DE)","23.03.2020 18:15 - 23.03.2020 18:30 (CET/CEST)","334"
"Germany (DE)","23.03.2020 18:30 - 23.03.2020 18:45 (CET/CEST)","61"
"Germany (DE)","23.03.2020 18:45 - 23.03.2020 19:00 (CET/CEST)","2"
"Germany (DE)","23.03.2020 19:00 - 23.03.2020 19:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 19:15 - 23.03.2020 19:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 19:30 - 23.03.2020 19:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 19:45 - 23.03.2020 20:00 (CET/CEST)","0"
"Germany (DE)","23.03.2020 20:00 - 23.03.2020 20:15 (CET/CEST)","0"
"Germany (DE)","23.03.2020 20:15 - 23.03.2020 20:30 (CET/CEST)","0"
"Germany (DE)","23.03.2020 20:30 - 23.03.2020 20:45 (CET/CEST)","0"
"Germany (DE)","23.03.2020 20:45 - 23.03.2020 21:00 (CET/CEST)","0"
