"Area","MTU","Solar  - Actual Aggregated [MW]"
"Germany (DE)","25.03.2022 13:45 - 25.03.2022 14:00 (CET/CEST)","29947"
"Germany (DE)","25.03.2022 14:00 - 25.03.2022 14:15 (CET/CEST)","28890"
"Germany (DE)","25.03.2022 14:15 - 25.03.2022 14:30 (CET/CEST)","27631"
"Germany (DE)","25.03.2022 14:30 - 25.03.2022 14:45 (CET/CEST)","26333"
"Germany (DE)","25.03.2022 14:45 - 25.03.2022 15:00 (CET/CEST)","24883"
"Germany (DE)","25.03.2022 15:00 - 25.03.2022 15:15 (CET/CEST)","23187"
"Germany (DE)","25.03.2022 15:15 - 25.03.2022 15:30 (CET/CEST)","21401"
"Germany (DE)","25.03.2022 15:30 - 25.03.2022 15:45 (CET/CEST)","19577"
"Germany (DE)","25.03.2022 15:45 - 25.03.2022 16:00 (CET/CEST)","17485"
"Germany (DE)","25.03.2022 16:00 - 25.03.2022 16:15 (CET/CEST)","15355"
"Germany (DE)","25.03.2022 16:15 - 25.03.2022 16:30 (CET/CEST)","13189"
"Germany (DE)","25.03.2022 16:30 - 25.03.2022 16:45 (CET/CEST)","10980"
"Germany (DE)","25.03.2022 16:45 - 25.03.2022 17:00 (CET/CEST)","8863"
"Germany (DE)","25.03.2022 17:00 - 25.03.2022 17:15 (CET/CEST)","6801"
"Germany (DE)","25.03.2022 17:15 - 25.03.2022 17:30 (CET/CEST)","4921"
"Germany (DE)","25.03.2022 17:30 - 25.03.2022 17:45 (CET/CEST)","3297"
"Germany (DE)","25.03.2022 17:45 - 25.03.2022 18:00 (CET/CEST)","2008"
"Germany (DE)","25.03.2022 18:00 - 25.03.2022 18:15 (CET/CEST)","1037"
"Germany (DE)","25.03.2022 18:15 - 25.03.2022 18:30 (CET/CEST)","414"
"Germany (DE)","25.03.2022 18:30 - 25.03.2022 18:45 (CET/CEST)","93"
"Germany (DE)","25.03.2022 18:45 - 25.03.2022 19:00 (CET/CEST)","14"
"Germany (DE)","25.03.2022 19:00 - 25.03.2022 19:15 (CET/CEST)","8"
"Germany (DE)","25.03.2022 19:15 - 25.03.2022 19:30 (CET/CEST)","7"
"Germany (DE)","25.03.2022 19:30 - 25.03.2022 19:45 (CET/CEST)","7"
"Germany (DE)","25.03.2022 19:45 - 25.03.2022 20:00 (CET/CEST)","7"
"Germany (DE)","25.03.2022 20:00 - 25.03.2022 20:15 (CET/CEST)","7"
"Germany (DE)","25.03.2022 20:15 - 25.03.2022 20:30 (CET/CEST)","6"
"Germany (DE)","25.03.2022 20:30 - 25.03.2022 20:45 (CET/CEST)","6"
"Germany (DE)","25.03.2022 20:45 - 25.03.2022 21:00 (CET/CEST)","6"
"Germany (DE)","25.03.2022 21:00 - 25.03.2022 21:15 (CET/CEST)","3"
"Germany (DE)","25.03.2022 21:15 - 25.03.2022 21:30 (CET/CEST)","3"
"Germany (DE)","25.03.2022 21:30 - 25.03.2022 21:45 (CET/CEST)","3"
"Germany (DE)","25.03.2022 21:45 - 25.03.2022 22:00 (CET/CEST)","3"
"Germany (DE)","25.03.2022 22:00 - 25.03.2022 22:15 (CET/CEST)","3"
"Germany (DE)","25.03.2022 22:15 - 25.03.2022 22:30 (CET/CEST)","3"
"Germany (DE)","25.03.2022 22:30 - 25.03.2022 22:45 (CET/CEST)","3"
"Germany (DE)","25.03.2022 22:45 - 25.03.2022 23:00 (CET/CEST)","3"
"Germany (DE)","25.03.2022 23:00 - 25.03.2022 23:15 (CET/CEST)","4"
"Germany (DE)","25.03.2022 23:15 - 25.03.2022 23:30 (CET/CEST)","4"
"Germany (DE)","25.03.2022 23:30 - 25.03.2022 23:45 (CET/CEST)","4"
"Germany (DE)","25.03.2022 23:45 - 26.03.2022 00:00 (CET/CEST)","4"
"Germany (DE)","26.03.2022 00:00 - 26.03.2022 00:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 00:15 - 26.03.2022 00:30 (CET/CEST)","6"
"Germany (DE)","26.03.2022 00:30 - 26.03.2022 00:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 00:45 - 26.03.2022 01:00 (CET/CEST)","7"
"Germany (DE)","26.03.2022 01:00 - 26.03.2022 01:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 01:15 - 26.03.2022 01:30 (CET/CEST)","7"
"Germany (DE)","26.03.2022 01:30 - 26.03.2022 01:45 (CET/CEST)","7"
"Germany (DE)","26.03.2022 01:45 - 26.03.2022 02:00 (CET/CEST)","7"
"Germany (DE)","26.03.2022 02:00 - 26.03.2022 02:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 02:15 - 26.03.2022 02:30 (CET/CEST)","6"
"Germany (DE)","26.03.2022 02:30 - 26.03.2022 02:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 02:45 - 26.03.2022 03:00 (CET/CEST)","6"
"Germany (DE)","26.03.2022 03:00 - 26.03.2022 03:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 03:15 - 26.03.2022 03:30 (CET/CEST)","6"
"Germany (DE)","26.03.2022 03:30 - 26.03.2022 03:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 03:45 - 26.03.2022 04:00 (CET/CEST)","6"
"Germany (DE)","26.03.2022 04:00 - 26.03.2022 04:15 (CET/CEST)","4"
"Germany (DE)","26.03.2022 04:15 - 26.03.2022 04:30 (CET/CEST)","4"
"Germany (DE)","26.03.2022 04:30 - 26.03.2022 04:45 (CET/CEST)","4"
"Germany (DE)","26.03.2022 04:45 - 26.03.2022 05:00 (CET/CEST)","4"
"Germany (DE)","26.03.2022 05:00 - 26.03.2022 05:15 (CET/CEST)","4"
"Germany (DE)","26.03.2022 05:15 - 26.03.2022 05:30 (CET/CEST)","4"
"Germany (DE)","26.03.2022 05:30 - 26.03.2022 05:45 (CET/CEST)","4"
"Germany (DE)","26.03.2022 05:45 - 26.03.2022 06:00 (CET/CEST)","6"
"Germany (DE)","26.03.2022 06:00 - 26.03.2022 06:15 (CET/CEST)","64"
"Germany (DE)","26.03.2022 06:15 - 26.03.2022 06:30 (CET/CEST)","330"
"Germany (DE)","26.03.2022 06:30 - 26.03.2022 06:45 (CET/CEST)","1073"
"Germany (DE)","26.03.2022 06:45 - 26.03.2022 07:00 (CET/CEST)","2247"
"Germany (DE)","26.03.2022 07:00 - 26.03.2022 07:15 (CET/CEST)","3727"
"Germany (DE)","26.03.2022 07:15 - 26.03.2022 07:30 (CET/CEST)","5457"
"Germany (DE)","26.03.2022 07:30 - 26.03.2022 07:45 (CET/CEST)","7377"
"Germany (DE)","26.03.2022 07:45 - 26.03.2022 08:00 (CET/CEST)","9419"
"Germany (DE)","26.03.2022 08:00 - 26.03.2022 08:15 (CET/CEST)","11538"
"Germany (DE)","26.03.2022 08:15 - 26.03.2022 08:30 (CET/CEST)","13635"
"Germany (DE)","26.03.2022 08:30 - 26.03.2022 08:45 (CET/CEST)","15710"
"Germany (DE)","26.03.2022 08:45 - 26.03.2022 09:00 (CET/CEST)","17726"
"Germany (DE)","26.03.2022 09:00 - 26.03.2022 09:15 (CET/CEST)","19562"
"Germany (DE)","26.03.2022 09:15 - 26.03.2022 09:30 (CET/CEST)","21372"
"Germany (DE)","26.03.2022 09:30 - 26.03.2022 09:45 (CET/CEST)","22933"
"Germany (DE)","26.03.2022 09:45 - 26.03.2022 10:00 (CET/CEST)","24330"
"Germany (DE)","26.03.2022 10:00 - 26.03.2022 10:15 (CET/CEST)","25565"
"Germany (DE)","26.03.2022 10:15 - 26.03.2022 10:30 (CET/CEST)","26665"
"Germany (DE)","26.03.2022 10:30 - 26.03.2022 10:45 (CET/CEST)","27558"
"Germany (DE)","26.03.2022 10:45 - 26.03.2022 11:00 (CET/CEST)","28366"
"Germany (DE)","26.03.2022 11:00 - 26.03.2022 11:15 (CET/CEST)","28627"
"Germany (DE)","26.03.2022 11:15 - 26.03.2022 11:30 (CET/CEST)","29050"
"Germany (DE)","26.03.2022 11:30 - 26.03.2022 11:45 (CET/CEST)","29489"
"Germany (DE)","26.03.2022 11:45 - 26.03.2022 12:00 (CET/CEST)","29694"
"Germany (DE)","26.03.2022 12:00 - 26.03.2022 12:15 (CET/CEST)","29809"
"Germany (DE)","26.03.2022 12:15 - 26.03.2022 12:30 (CET/CEST)","29742"
"Germany (DE)","26.03.2022 12:30 - 26.03.2022 12:45 (CET/CEST)","29535"
"Germany (DE)","26.03.2022 12:45 - 26.03.2022 13:00 (CET/CEST)","29272"
"Germany (DE)","26.03.2022 13:00 - 26.03.2022 13:15 (CET/CEST)","28970"
"Germany (DE)","26.03.2022 13:15 - 26.03.2022 13:30 (CET/CEST)","28366"
"Germany (DE)","26.03.2022 13:30 - 26.03.2022 13:45 (CET/CEST)","27741"
"Germany (DE)","26.03.2022 13:45 - 26.03.2022 14:00 (CET/CEST)","27009"
"Germany (DE)","26.03.2022 14:00 - 26.03.2022 14:15 (CET/CEST)","26075"
"Germany (DE)","26.03.2022 14:15 - 26.03.2022 14:30 (CET/CEST)","25040"
"Germany (DE)","26.03.2022 14:30 - 26.03.2022 14:45 (CET/CEST)","24027"
"Germany (DE)","26.03.2022 14:45 - 26.03.2022 15:00 (CET/CEST)","22762"
"Germany (DE)","26.03.2022 15:00 - 26.03.2022 15:15 (CET/CEST)","21258"
"Germany (DE)","26.03.2022 15:15 - 26.03.2022 15:30 (CET/CEST)","19756"
"Germany (DE)","26.03.2022 15:30 - 26.03.2022 15:45 (CET/CEST)","18127"
"Germany (DE)","26.03.2022 15:45 - 26.03.2022 16:00 (CET/CEST)","16385"
"Germany (DE)","26.03.2022 16:00 - 26.03.2022 16:15 (CET/CEST)","14483"
"Germany (DE)","26.03.2022 16:15 - 26.03.2022 16:30 (CET/CEST)","12529"
"Germany (DE)","26.03.2022 16:30 - 26.03.2022 16:45 (CET/CEST)","10546"
"Germany (DE)","26.03.2022 16:45 - 26.03.2022 17:00 (CET/CEST)","8584"
"Germany (DE)","26.03.2022 17:00 - 26.03.2022 17:15 (CET/CEST)","6663"
"Germany (DE)","26.03.2022 17:15 - 26.03.2022 17:30 (CET/CEST)","4891"
"Germany (DE)","26.03.2022 17:30 - 26.03.2022 17:45 (CET/CEST)","3299"
"Germany (DE)","26.03.2022 17:45 - 26.03.2022 18:00 (CET/CEST)","2013"
"Germany (DE)","26.03.2022 18:00 - 26.03.2022 18:15 (CET/CEST)","1067"
"Germany (DE)","26.03.2022 18:15 - 26.03.2022 18:30 (CET/CEST)","432"
"Germany (DE)","26.03.2022 18:30 - 26.03.2022 18:45 (CET/CEST)","100"
"Germany (DE)","26.03.2022 18:45 - 26.03.2022 19:00 (CET/CEST)","16"
"Germany (DE)","26.03.2022 19:00 - 26.03.2022 19:15 (CET/CEST)","8"
"Germany (DE)","26.03.2022 19:15 - 26.03.2022 19:30 (CET/CEST)","7"
"Germany (DE)","26.03.2022 19:30 - 26.03.2022 19:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 19:45 - 26.03.2022 20:00 (CET/CEST)","6"
"Germany (DE)","26.03.2022 20:00 - 26.03.2022 20:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 20:15 - 26.03.2022 20:30 (CET/CEST)","6"
"Germany (DE)","26.03.2022 20:30 - 26.03.2022 20:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 20:45 - 26.03.2022 21:00 (CET/CEST)","6"
"Germany (DE)","26.03.2022 21:00 - 26.03.2022 21:15 (CET/CEST)","6"
"Germany (DE)","26.03.2022 21:15 - 26.03.2022 21:30 (CET/CEST)","6"
"Germany (DE)","26.03.2022 21:30 - 26.03.2022 21:45 (CET/CEST)","6"
"Germany (DE)","26.03.2022 21:45 - 26.03.2022 22:00 (CET/CEST)","5"
"Germany (DE)","26.03.2022 22:00 - 26.03.2022 22:15 (CET/CEST)","3"
"Germany (DE)","26.03.2022 22:15 - 26.03.2022 22:30 (CET/CEST)","3"
"Germany (DE)","26.03.2022 22:30 - 26.03.2022 22:45 (CET/CEST)","3"
"Germany (DE)","26.03.2022 22:45 - 26.03.2022 23:00 (CET/CEST)","3"
"Germany (DE)","26.03.2022 23:00 - 26.03.2022 23:15 (CET/CEST)","3"
"Germany (DE)","26.03.2022 23:15 - 26.03.2022 23:30 (CET/CEST)","3"
"Germany (DE)","26.03.2022 23:30 - 26.03.2022 23:45 (CET/CEST)","3"
"Germany (DE)","26.03.2022 23:45 - 27.03.2022 00:00 (CET/CEST)","3"
"Germany (DE)","27.03.2022 00:00 - 27.03.2022 00:15 (CET/CEST)","3"
"Germany (DE)","27.03.2022 00:15 - 27.03.2022 00:30 (CET/CEST)","3"
"Germany (DE)","27.03.2022 00:30 - 27.03.2022 00:45 (CET/CEST)","3"
"Germany (DE)","27.03.2022 00:45 - 27.03.2022 01:00 (CET/CEST)","3"
"Germany (DE)","27.03.2022 01:00 - 27.03.2022 01:15 (CET/CEST)","3"
"Germany (DE)","27.03.2022 01:15 - 27.03.2022 01:30 (CET/CEST)","3"
"Germany (DE)","27.03.2022 01:30 - 27.03.2022 01:45 (CET/CEST)","3"
"Germany (DE)","27.03.2022 01:45 - 27.03.2022 02:00 (CET/CEST)","3"
"Germany (DE)","27.03.2022 02:00 - 27.03.2022 02:15 (CET/CEST)",""
"Germany (DE)","27.03.2022 02:15 - 27.03.2022 02:30 (CET/CEST)",""
"Germany (DE)","27.03.2022 02:30 - 27.03.2022 02:45 (CET/CEST)",""
"Germany (DE)","27.03.2022 02:45 - 27.03.2022 03:00 (CET/CEST)",""
"Germany (DE)","27.03.2022 03:00 - 27.03.2022 03:15 (CET/CEST)","3"
"Germany (DE)","27.03.2022 03:15 - 27.03.2022 03:30 (CET/CEST)","3"
"Germany (DE)","27.03.2022 03:30 - 27.03.2022 03:45 (CET/CEST)","3"
"Germany (DE)","27.03.2022 03:45 - 27.03.2022 04:00 (CET/CEST)","3"
"Germany (DE)","27.03.2022 04:00 - 27.03.2022 04:15 (CET/CEST)","6"
"Germany (DE)","27.03.2022 04:15 - 27.03.2022 04:30 (CET/CEST)","6"
"Germany (DE)","27.03.2022 04:30 - 27.03.2022 04:45 (CET/CEST)","6"
"Germany (DE)","27.03.2022 04:45 - 27.03.2022 05:00 (CET/CEST)","6"
"Germany (DE)","27.03.2022 05:00 - 27.03.2022 05:15 (CET/CEST)","6"
"Germany (DE)","27.03.2022 05:15 - 27.03.2022 05:30 (CET/CEST)","6"
"Germany (DE)","27.03.2022 05:30 - 27.03.2022 05:45 (CET/CEST)","6"
"Germany (DE)","27.03.2022 05:45 - 27.03.2022 06:00 (CET/CEST)","6"
"Germany (DE)","27.03.2022 06:00 - 27.03.2022 06:15 (CET/CEST)","6"
"Germany (DE)","27.03.2022 06:15 - 27.03.2022 06:30 (CET/CEST)","6"
"Germany (DE)","27.03.2022 06:30 - 27.03.2022 06:45 (CET/CEST)","6"
"Germany (DE)","27.03.2022 06:45 - 27.03.2022 07:00 (CET/CEST)","11"
"Germany (DE)","27.03.2022 07:00 - 27.03.2022 07:15 (CET/CEST)","66"
"Germany (DE)","27.03.2022 07:15 - 27.03.2022 07:30 (CET/CEST)","335"
"Germany (DE)","27.03.2022 07:30 - 27.03.2022 07:45 (CET/CEST)","1003"
"Germany (DE)","27.03.2022 07:45 - 27.03.2022 08:00 (CET/CEST)","2051"
"Germany (DE)","27.03.2022 08:00 - 27.03.2022 08:15 (CET/CEST)","3367"
"Germany (DE)","27.03.2022 08:15 - 27.03.2022 08:30 (CET/CEST)","4964"
"Germany (DE)","27.03.2022 08:30 - 27.03.2022 08:45 (CET/CEST)","6762"
"Germany (DE)","27.03.2022 08:45 - 27.03.2022 09:00 (CET/CEST)","8607"
"Germany (DE)","27.03.2022 09:00 - 27.03.2022 09:15 (CET/CEST)","10550"
"Germany (DE)","27.03.2022 09:15 - 27.03.2022 09:30 (CET/CEST)","12460"
"Germany (DE)","27.03.2022 09:30 - 27.03.2022 09:45 (CET/CEST)","14436"
"Germany (DE)","27.03.2022 09:45 - 27.03.2022 10:00 (CET/CEST)","16562"
"Germany (DE)","27.03.2022 10:00 - 27.03.2022 10:15 (CET/CEST)","18617"
"Germany (DE)","27.03.2022 10:15 - 27.03.2022 10:30 (CET/CEST)","20463"
"Germany (DE)","27.03.2022 10:30 - 27.03.2022 10:45 (CET/CEST)","22261"
"Germany (DE)","27.03.2022 10:45 - 27.03.2022 11:00 (CET/CEST)","23940"
"Germany (DE)","27.03.2022 11:00 - 27.03.2022 11:15 (CET/CEST)","25277"
"Germany (DE)","27.03.2022 11:15 - 27.03.2022 11:30 (CET/CEST)","26516"
"Germany (DE)","27.03.2022 11:30 - 27.03.2022 11:45 (CET/CEST)","27675"
"Germany (DE)","27.03.2022 11:45 - 27.03.2022 12:00 (CET/CEST)","28741"
"Germany (DE)","27.03.2022 12:00 - 27.03.2022 12:15 (CET/CEST)","29350"
"Germany (DE)","27.03.2022 12:15 - 27.03.2022 12:30 (CET/CEST)","29966"
"Germany (DE)","27.03.2022 12:30 - 27.03.2022 12:45 (CET/CEST)","30503"
"Germany (DE)","27.03.2022 12:45 - 27.03.2022 13:00 (CET/CEST)","30864"
"Germany (DE)","27.03.2022 13:00 - 27.03.2022 13:15 (CET/CEST)","31097"
"Germany (DE)","27.03.2022 13:15 - 27.03.2022 13:30 (CET/CEST)","31212"
"Germany (DE)","27.03.2022 13:30 - 27.03.2022 13:45 (CET/CEST)","31105"
"Germany (DE)","27.03.2022 13:45 - 27.03.2022 14:00 (CET/CEST)","30920"
"Germany (DE)","27.03.2022 14:00 - 27.03.2022 14:15 (CET/CEST)","30690"
"Germany (DE)","27.03.2022 14:15 - 27.03.2022 14:30 (CET/CEST)","30190"
"Germany (DE)","27.03.2022 14:30 - 27.03.2022 14:45 (CET/CEST)","29646"
"Germany (DE)","27.03.2022 14:45 - 27.03.2022 15:00 (CET/CEST)","29091"
"Germany (DE)","27.03.2022 15:00 - 27.03.2022 15:15 (CET/CEST)","28495"
"Germany (DE)","27.03.2022 15:15 - 27.03.2022 15:30 (CET/CEST)","27476"
"Germany (DE)","27.03.2022 15:30 - 27.03.2022 15:45 (CET/CEST)","26293"
"Germany (DE)","27.03.2022 15:45 - 27.03.2022 16:00 (CET/CEST)","24940"
"Germany (DE)","27.03.2022 16:00 - 27.03.2022 16:15 (CET/CEST)","23550"
"Germany (DE)","27.03.2022 16:15 - 27.03.2022 16:30 (CET/CEST)","21928"
"Germany (DE)","27.03.2022 16:30 - 27.03.2022 16:45 (CET/CEST)","20227"
"Germany (DE)","27.03.2022 16:45 - 27.03.2022 17:00 (CET/CEST)","18331"
"Germany (DE)","27.03.2022 17:00 - 27.03.2022 17:15 (CET/CEST)","16406"
"Germany (DE)","27.03.2022 17:15 - 27.03.2022 17:30 (CET/CEST)","14222"
"Germany (DE)","27.03.2022 17:30 - 27.03.2022 17:45 (CET/CEST)","11933"
"Germany (DE)","27.03.2022 17:45 - 27.03.2022 18:00 (CET/CEST)","9708"
"Germany (DE)","27.03.2022 18:00 - 27.03.2022 18:15 (CET/CEST)","7615"
"Germany (DE)","27.03.2022 18:15 - 27.03.2022 18:30 (CET/CEST)","5581"
"Germany (DE)","27.03.2022 18:30 - 27.03.2022 18:45 (CET/CEST)","3745"
"Germany (DE)","27.03.2022 18:45 - 27.03.2022 19:00 (CET/CEST)","2273"
"Germany (DE)","27.03.2022 19:00 - 27.03.2022 19:15 (CET/CEST)","1193"
"Germany (DE)","27.03.2022 19:15 - 27.03.2022 19:30 (CET/CEST)","498"
"Germany (DE)","27.03.2022 19:30 - 27.03.2022 19:45 (CET/CEST)","117"
"Germany (DE)","27.03.2022 19:45 - 27.03.2022 20:00 (CET/CEST)","17"
"Germany (DE)","27.03.2022 20:00 - 27.03.2022 20:15 (CET/CEST)","8"
"Germany (DE)","27.03.2022 20:15 - 27.03.2022 20:30 (CET/CEST)","7"
"Germany (DE)","27.03.2022 20:30 - 27.03.2022 20:45 (CET/CEST)","6"
"Germany (DE)","27.03.2022 20:45 - 27.03.2022 21:00 (CET/CEST)","6"
"Germany (DE)","27.03.2022 21:00 - 27.03.2022 21:15 (CET/CEST)","6"
"Germany (DE)","27.03.2022 21:15 - 27.03.2022 21:30 (CET/CEST)","6"
"Germany (DE)","27.03.2022 21:30 - 27.03.2022 21:45 (CET/CEST)","6"
"Germany (DE)","27.03.2022 21:45 - 27.03.2022 22:00 (CET/CEST)","5"
"Germany (DE)","27.03.2022 22:00 - 27.03.2022 22:15 (CET/CEST)","3"
"Germany (DE)","27.03.2022 22:15 - 27.03.2022 22:30 (CET/CEST)","3"
"Germany (DE)","27.03.2022 22:30 - 27.03.2022 22:45 (CET/CEST)","3"
"Germany (DE)","27.03.2022 22:45 - 27.03.2022 23:00 (CET/CEST)","3"
"Germany (DE)","27.03.2022 23:00 - 27.03.2022 23:15 (CET/CEST)","3"
"Germany (DE)","27.03.2022 23:15 - 27.03.2022 23:30 (CET/CEST)","3"
"Germany (DE)","27.03.2022 23:30 - 27.03.2022 23:45 (CET/CEST)","3"
"Germany (DE)","27.03.2022 23:45 - 28.03.2022 00:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 00:00 - 28.03.2022 00:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 00:15 - 28.03.2022 00:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 00:30 - 28.03.2022 00:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 00:45 - 28.03.2022 01:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 01:00 - 28.03.2022 01:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 01:15 - 28.03.2022 01:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 01:30 - 28.03.2022 01:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 01:45 - 28.03.2022 02:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 02:00 - 28.03.2022 02:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 02:15 - 28.03.2022 02:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 02:30 - 28.03.2022 02:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 02:45 - 28.03.2022 03:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 03:00 - 28.03.2022 03:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 03:15 - 28.03.2022 03:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 03:30 - 28.03.2022 03:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 03:45 - 28.03.2022 04:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 04:00 - 28.03.2022 04:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 04:15 - 28.03.2022 04:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 04:30 - 28.03.2022 04:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 04:45 - 28.03.2022 05:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 05:00 - 28.03.2022 05:15 (CET/CEST)","3"
"Germany (DE)","28.03.2022 05:15 - 28.03.2022 05:30 (CET/CEST)","3"
"Germany (DE)","28.03.2022 05:30 - 28.03.2022 05:45 (CET/CEST)","3"
"Germany (DE)","28.03.2022 05:45 - 28.03.2022 06:00 (CET/CEST)","3"
"Germany (DE)","28.03.2022 06:00 - 28.03.2022 06:15 (CET/CEST)","6"
"Germany (DE)","28.03.2022 06:15 - 28.03.2022 06:30 (CET/CEST)","6"
"Germany (DE)","28.03.2022 06:30 - 28.03.2022 06:45 (CET/CEST)","7"
"Germany (DE)","28.03.2022 06:45 - 28.03.2022 07:00 (CET/CEST)","15"
"Germany (DE)","28.03.2022 07:00 - 28.03.2022 07:15 (CET/CEST)","99"
"Germany (DE)","28.03.2022 07:15 - 28.03.2022 07:30 (CET/CEST)","437"
"Germany (DE)","28.03.2022 07:30 - 28.03.2022 07:45 (CET/CEST)","1213"
"Germany (DE)","28.03.2022 07:45 - 28.03.2022 08:00 (CET/CEST)","2333"
"Germany (DE)","28.03.2022 08:00 - 28.03.2022 08:15 (CET/CEST)","3711"
"Germany (DE)","28.03.2022 08:15 - 28.03.2022 08:30 (CET/CEST)","5332"
"Germany (DE)","28.03.2022 08:30 - 28.03.2022 08:45 (CET/CEST)","7092"
"Germany (DE)","28.03.2022 08:45 - 28.03.2022 09:00 (CET/CEST)","9047"
"Germany (DE)","28.03.2022 09:00 - 28.03.2022 09:15 (CET/CEST)","11032"
"Germany (DE)","28.03.2022 09:15 - 28.03.2022 09:30 (CET/CEST)","13012"
"Germany (DE)","28.03.2022 09:30 - 28.03.2022 09:45 (CET/CEST)","14902"
"Germany (DE)","28.03.2022 09:45 - 28.03.2022 10:00 (CET/CEST)","16734"
"Germany (DE)","28.03.2022 10:00 - 28.03.2022 10:15 (CET/CEST)","18524"
"Germany (DE)","28.03.2022 10:15 - 28.03.2022 10:30 (CET/CEST)","20195"
"Germany (DE)","28.03.2022 10:30 - 28.03.2022 10:45 (CET/CEST)","21723"
"Germany (DE)","28.03.2022 10:45 - 28.03.2022 11:00 (CET/CEST)","23039"
"Germany (DE)","28.03.2022 11:00 - 28.03.2022 11:15 (CET/CEST)","24330"
"Germany (DE)","28.03.2022 11:15 - 28.03.2022 11:30 (CET/CEST)","25622"
"Germany (DE)","28.03.2022 11:30 - 28.03.2022 11:45 (CET/CEST)","26623"
"Germany (DE)","28.03.2022 11:45 - 28.03.2022 12:00 (CET/CEST)","27416"
"Germany (DE)","28.03.2022 12:00 - 28.03.2022 12:15 (CET/CEST)","28206"
"Germany (DE)","28.03.2022 12:15 - 28.03.2022 12:30 (CET/CEST)","28947"
"Germany (DE)","28.03.2022 12:30 - 28.03.2022 12:45 (CET/CEST)","29509"
"Germany (DE)","28.03.2022 12:45 - 28.03.2022 13:00 (CET/CEST)","29906"
"Germany (DE)","28.03.2022 13:00 - 28.03.2022 13:15 (CET/CEST)","30220"
"Germany (DE)","28.03.2022 13:15 - 28.03.2022 13:30 (CET/CEST)","30306"
"Germany (DE)","28.03.2022 13:30 - 28.03.2022 13:45 (CET/CEST)","30224"
"Germany (DE)","28.03.2022 13:45 - 28.03.2022 14:00 (CET/CEST)","29984"
"Germany (DE)","28.03.2022 14:00 - 28.03.2022 14:15 (CET/CEST)","29666"
"Germany (DE)","28.03.2022 14:15 - 28.03.2022 14:30 (CET/CEST)","29219"
"Germany (DE)","28.03.2022 14:30 - 28.03.2022 14:45 (CET/CEST)","28578"
"Germany (DE)","28.03.2022 14:45 - 28.03.2022 15:00 (CET/CEST)","27860"
"Germany (DE)","28.03.2022 15:00 - 28.03.2022 15:15 (CET/CEST)","26978"
"Germany (DE)","28.03.2022 15:15 - 28.03.2022 15:30 (CET/CEST)","25938"
"Germany (DE)","28.03.2022 15:30 - 28.03.2022 15:45 (CET/CEST)","24821"
"Germany (DE)","28.03.2022 15:45 - 28.03.2022 16:00 (CET/CEST)","23499"
"Germany (DE)","28.03.2022 16:00 - 28.03.2022 16:15 (CET/CEST)","22058"
"Germany (DE)","28.03.2022 16:15 - 28.03.2022 16:30 (CET/CEST)","20317"
"Germany (DE)","28.03.2022 16:30 - 28.03.2022 16:45 (CET/CEST)","18528"
"Germany (DE)","28.03.2022 16:45 - 28.03.2022 17:00 (CET/CEST)","16688"
"Germany (DE)","28.03.2022 17:00 - 28.03.2022 17:15 (CET/CEST)","14687"
"Germany (DE)","28.03.2022 17:15 - 28.03.2022 17:30 (CET/CEST)","12618"
"Germany (DE)","28.03.2022 17:30 - 28.03.2022 17:45 (CET/CEST)","10493"
"Germany (DE)","28.03.2022 17:45 - 28.03.2022 18:00 (CET/CEST)","8409"
"Germany (DE)","28.03.2022 18:00 - 28.03.2022 18:15 (CET/CEST)","6410"
"Germany (DE)","28.03.2022 18:15 - 28.03.2022 18:30 (CET/CEST)","4668"
